clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label
d527c125-f52c-48c5-88a1-2399dbe0911d,84,14,11935.68,852.55,4.442651256490317,6.749404122826761,4,2.6435545401856966,1.4790506307522713,Loyal High-Value Customers
d56314bd-70a6-44a1-b454-22e48799ebff,295,2,1273.42,636.71,5.69035945432406,6.457883634553144,3,-2.057160506412203,0.2238318366433598,New Customers
d57c0df6-a868-494d-9fc0-de3b8d2223b3,133,12,7550.249999999999,629.19,4.897839799950911,6.4460213612188575,4,1.2547834572869143,1.1479480550664236,Loyal High-Value Customers
d57e9dc8-df15-47db-9275-1877c9de2a3c,36,5,4928.15,985.63,3.610917912644224,6.894295095797304,2,-0.05410281240371489,-0.6029765984232061,"Moderate Spend, Low Frequency"
d5a6b0de-e784-4873-9d00-cfc9e17a8175,181,3,3307.03,1102.34,5.204006687076795,7.006097221980816,3,-1.3018069611984653,0.18777135664686131,New Customers
d5cd79f1-2a18-43b0-add0-248ecf6d3982,23,8,3424.78,428.1,3.1780538303479458,6.061689991997479,2,0.33809691566908545,-0.8499558202264055,"Moderate Spend, Low Frequency"
d5de2955-8bdc-4cc2-a271-38e85cefbbfc,175,5,6414.36,1282.87,5.170483995038151,7.157634233018254,1,-0.31706856953251994,0.6722391728355384,Loyal Customers
d5f3d697-8d2c-4140-9ff5-cac261e54972,141,10,8113.24,811.32,4.955827057601261,6.6998943511990845,4,0.9886937600225916,1.0990420431718284,Loyal High-Value Customers
d5fcd368-416f-43f3-aca9-e680930a9215,25,11,6980.49,634.59,3.258096538021482,6.45455370137328,4,1.5495674168021165,-0.15678255174574038,Loyal High-Value Customers
d6010eaa-b971-42d2-b388-4a5785d53cc7,27,9,6499.81,722.2,3.332204510175204,6.583685809077966,0,1.0708775450072303,-0.31317843875194024,Loyal High-Value Customers
d6082505-65d7-47d7-844a-319806e6a854,75,6,6224.01,1037.34,4.330733340286331,6.945378563078578,1,0.1238655797482927,0.13217954897017528,Loyal Customers
d6603338-cff7-4238-bd87-3e05c6751e5c,63,2,566.6800000000001,283.34,4.158883083359672,5.650170705207552,2,-1.6497586151977148,-0.9426492182445041,"Moderate Spend, Low Frequency"
d66df710-63c1-4bc1-a9d7-d40eb3720b01,329,1,1715.4,1715.4,5.799092654460526,7.44798435311737,3,-2.186904952058142,0.2742076582443049,New Customers
d673ebb1-d29a-4eb2-88f7-967bdc14f3f6,71,7,5874.9,839.27,4.276666119016055,6.733723268761692,1,0.2524735003411861,0.13114878461523263,Loyal Customers
d6ad5989-29e4-440c-bd08-bbce34e2821d,123,9,7254.61,806.07,4.820281565605037,6.693410405524274,1,0.6885145182149162,0.8280048712992713,Loyal Customers
d6b6e075-0882-4cb0-ae02-b2245478180a,21,4,2779.57,694.89,3.091042453358316,6.545191601866827,2,-0.4725392949883742,-1.2935208000880862,"Moderate Spend, Low Frequency"
d6c27f62-d6f8-42e1-9de6-49c5eaa4e9fb,1,14,15302.0,1093.0,0.6931471805599453,6.997595982981927,4,4.651057739547271,-0.7961029740473797,Loyal High-Value Customers
d6c7f7e1-0588-49ef-93da-82efaa62c4de,21,7,5373.88,767.7,3.091042453358316,6.644700776355086,0,0.5770116143220877,-0.7666514950546715,Loyal High-Value Customers
d6c9a43b-a6a8-43cf-b261-f229cc06e1b9,30,9,8140.139999999999,904.46,3.4339872044851463,6.808443101858514,4,1.3595778475743507,-0.05409829405212056,Loyal High-Value Customers
d70412b2-5491-42a2-90c6-9a544693c90c,43,2,1315.82,657.91,3.784189633918261,6.490586954614442,2,-1.3673481737343223,-1.1229791868969465,"Moderate Spend, Low Frequency"
d722b4de-6be2-4a1b-bc89-2a37a312a281,72,7,5050.49,721.5,4.290459441148391,6.582717419986587,1,0.08415886602724519,0.04699214372772854,Loyal Customers
d7271be1-f296-4c1f-b88a-2527b86038a5,19,7,4326.3,618.04,2.995732273553991,6.428169890952203,0,0.4034703816626764,-0.9536012130383043,Loyal High-Value Customers
d73298d1-9d3c-4098-bcfa-c68650b873fa,62,2,2007.73,1003.86,4.143134726391533,6.912603507306958,2,-1.3585376805497011,-0.7896158815379803,"Moderate Spend, Low Frequency"
d73d47ec-25fb-4020-8f73-f7fd20f3004a,3,10,7983.96,798.4,1.3862943611198906,6.683861446277224,0,2.2390938766949153,-1.446801821058009,Loyal High-Value Customers
d74e5bf6-8656-41e6-80c7-e1f410090e65,69,5,4219.42,843.88,4.248495242049359,6.739194605438219,2,-0.42247928611651536,-0.2316342918026585,"Moderate Spend, Low Frequency"
d77680db-88df-4772-b819-76421d97790a,90,8,6771.18,846.4,4.51085950651685,6.742172838192459,1,0.5248500983099719,0.4764260285282892,Loyal Customers
d78d7722-94e6-4fce-b275-799ad8fd3dd7,532,1,818.16,818.16,6.278521424165844,6.708279424968112,3,-2.536106593170958,0.5119289526867735,New Customers
d79af2c0-2076-4d7d-bcc4-c99afb91ca56,12,5,2660.53,532.11,2.5649493574615367,6.278727781859498,2,-0.12959768658439433,-1.603044178146186,"Moderate Spend, Low Frequency"
d7b03810-a972-419a-8634-c45ac3733dd8,68,9,5543.2,615.91,4.23410650459726,6.424723146166882,1,0.5588858828278133,0.21734867197814506,Loyal Customers
d7c457eb-ec58-49bb-b61f-e9d3fe8918a0,91,11,6839.41,621.76,4.5217885770490405,6.434161211821474,4,1.0698686005114817,0.7232110554270156,Loyal High-Value Customers
d7d93fd3-0fef-46e8-8a59-4922ab27e7ee,361,4,5160.84,1290.21,5.891644211825771,7.163335042219275,3,-1.0017596746517414,0.9636860979267461,New Customers
d7e0f12d-ced6-4680-a259-3eb439107386,3,6,4587.68,764.61,1.3862943611198906,6.640672901704434,0,0.8521385421964968,-2.142138487583777,Loyal High-Value Customers
d7fafa6d-9a41-4b2a-890a-1a157e76382a,283,4,2703.14,675.78,5.648974238161206,6.517346257027956,3,-1.4020848491612001,0.5115693146172795,New Customers
d8026b36-b504-4a38-b602-435f760e677b,13,9,4968.02,552.0,2.639057329615259,6.315358001522335,0,1.0150864315420378,-0.9792205080818251,Loyal High-Value Customers
d8112827-c932-4ba9-993c-dafc62d31b76,201,1,1864.36,1864.36,5.308267697401205,7.531209342940738,3,-1.9819256535925214,-0.05685723206359392,New Customers
d818657e-1a5e-410c-863a-4160a0865459,25,10,5207.330000000001,520.73,3.258096538021482,6.257150212687861,0,1.019689867843713,-0.43591206786720416,Loyal High-Value Customers
d858e3d4-eb2c-4673-bdef-948b4159e200,37,5,4411.26,882.25,3.6375861597263857,6.783608286239255,2,-0.16607475424290502,-0.6429634456415259,"Moderate Spend, Low Frequency"
d870c1d9-24e0-4dc3-8414-d46d567ecd58,222,1,2131.05,2131.05,5.407171771460119,7.664839237168336,3,-1.9644280935452245,0.04366243472829366,New Customers
d8825810-f2f9-4d8a-a723-bdcaa8f88023,22,8,5818.02,727.25,3.1354942159291497,6.590644395839544,0,0.8276098743877879,-0.6074368250521041,Loyal High-Value Customers
d8a21486-cee0-41a6-b4ee-2e899e921146,5,13,14642.16,1126.32,1.791759469228055,7.027598413399361,4,3.9490938388342887,-0.16936247345964392,Loyal High-Value Customers
d8a22651-0e70-4bbe-a6ac-e3fe62019448,304,2,893.85,446.92,5.720311776607412,6.1046146450406376,3,-2.1430919674317694,0.20182060267171922,New Customers
d8d689da-45ca-422d-8244-77fac1391c6f,9,9,8150.17,905.57,2.302585092994046,6.809668247290809,0,1.766014378020119,-0.8552191713490861,Loyal High-Value Customers
d9201282-db42-4edf-88d1-71a162718d5d,15,8,3817.24,477.16,2.772588722239781,6.169945404515999,0,0.5608196470579184,-1.0927474746474977,Loyal High-Value Customers
d93cb563-73ff-46cb-938f-ecf45762ca8a,573,5,4694.13,938.83,6.352629396319567,6.845699007844694,3,-1.0805767649656834,1.314472931128142,New Customers
d9c44408-a011-4645-b2a5-2bc926b91d93,27,12,9289.78,774.15,3.332204510175204,6.653056559012371,4,2.1592048949698053,0.23598532686563586,Loyal High-Value Customers
d9c86bf2-4b00-4746-8697-6dcd2d9352ac,41,10,12658.52,1265.85,3.737669618283368,7.1442887834151065,4,2.324951616385462,0.7531726388525023,Loyal High-Value Customers
d9cbc443-fdf2-4be3-a778-5644e69c447d,224,8,8432.3,1054.04,5.41610040220442,6.961333959883366,1,0.5304538409019517,1.307597716806342,Loyal Customers
d9e0dae0-8f8c-4adb-8528-2224aef94c47,130,12,8797.02,733.08,4.875197323201151,6.598618014500952,4,1.5099659237718164,1.273955637039718,Loyal High-Value Customers
d9edaea4-09ad-4b71-8493-f297cca0263b,58,5,2935.56,587.11,4.07753744390572,6.376914005232245,2,-0.6158049585021409,-0.4991477365379712,"Moderate Spend, Low Frequency"
d9f0724c-23c1-4eaa-8e6b-7612924317f8,80,8,5410.2,676.28,4.394449154672439,6.518084776772613,1,0.29674118442041936,0.23880409619840298,Loyal Customers
d9f1e569-135d-4451-9929-c84cec321121,39,8,7224.68,903.08,3.688879454113936,6.806917852051895,1,0.9085638755493741,-0.05475620859330549,Loyal Customers
da03063e-d66f-421a-af7e-5712d8282297,92,6,2511.8,418.63,4.532599493153256,6.039373370629867,2,-0.68399272197756,-0.14766699412999693,"Moderate Spend, Low Frequency"
da1046da-ed0f-4bbc-9da8-34445fcfb074,145,11,8232.2,748.38,4.983606621708336,6.619246197986375,4,1.1808068528990434,1.209382051075992,Loyal High-Value Customers
da10ce08-5c31-4981-9f50-6d451c0baf47,92,7,4485.6,640.8,4.532599493153256,6.464276728675756,1,-0.11435178217565245,0.15432442821453835,Loyal Customers
da1c01f5-ef7a-4f67-9394-5103be5dc7b0,340,1,312.55,312.55,5.831882477283517,5.74795883698903,3,-2.4766472147842156,0.1376109172105173,New Customers
da35428d-5fed-4a9f-80c1-225260e945c0,32,10,6214.56,621.46,3.49650756146648,6.433679369246179,0,1.1340793520799806,-0.15208892522166656,Loyal High-Value Customers
da4a4e81-0563-4cdf-b78c-5ac4a1e5a382,205,6,3501.9500000000003,583.66,5.327876168789581,6.3710304816904575,1,-0.7720541360414025,0.5290767625624404,Loyal Customers
da667e00-c4da-495f-9976-095684a38712,229,4,2219.24,554.81,5.438079308923196,6.320426509230031,3,-1.4225956796386496,0.30688829462636685,New Customers
da751769-b58e-4e26-82ea-9c6c5ff57832,177,8,8343.53,1042.94,5.181783550292085,6.95075729552668,1,0.5966237361898008,1.1313315420308518,Loyal Customers
da83d0ee-2ea5-4e36-bc79-95d2845ab96c,100,1,444.96,444.96,4.61512051684126,6.10022926189937,3,-2.01544300560984,-0.7100930332494851,New Customers
da943f3c-7d9b-4ed4-8d8f-34c0ea78091c,5,6,5669.389999999999,944.9,1.791759469228055,6.852136855219125,0,0.9215709039085811,-1.7313726690036697,Loyal High-Value Customers
da97dac0-4c53-4475-b36b-197fbfbc4b7b,14,4,3983.92,995.98,2.70805020110221,6.904730709580089,2,-0.0969474547744192,-1.4278664895461726,"Moderate Spend, Low Frequency"
dac8f3a0-1c82-4865-9f4d-92356f83899a,19,11,6118.29,556.21,2.995732273553991,6.322942188621851,0,1.4724830811116294,-0.44106522202395454,Loyal High-Value Customers
dadd002d-05b9-435b-b8a5-4f0605763a89,77,5,5024.7,1004.94,4.356708826689592,6.913677706733903,1,-0.30157039209653824,-0.06314377439532581,Loyal Customers
daea30ad-c169-4b2e-ad66-e91d883a2b4a,488,1,1291.84,1291.84,6.192362489474872,7.16459662788224,3,-2.411431653836724,0.5048081033288426,New Customers
db348e35-f648-4a05-970e-5bbe4aee4147,47,8,5788.65,723.58,3.8712010109078903,6.585592176644775,1,0.5587919478596702,-0.08910247233744396,Loyal Customers
db525b95-c387-4856-8e7c-3e5fffe46afd,221,8,6228.67,778.58,5.402677381872279,6.6587553131227,1,0.09853074840266118,1.0469871968455884,Loyal Customers
db79b0f2-0a52-46ea-ab15-8f67b8841d51,38,9,7456.3,828.48,3.6635616461296463,6.72079899842964,4,1.1419852592659319,0.030770119242772318,Loyal High-Value Customers
db921135-ae62-4f1d-84e4-2e9171b96365,730,1,398.6,398.6,6.594413459749778,5.990464046774399,3,-2.7321798811652367,0.6881175025940833,New Customers
db9fc6e2-4f15-4bc5-b03b-2a8ccae18cb9,383,6,4664.09,777.35,5.950642552587727,6.657176294481858,1,-0.7643618589605454,1.1030929132102711,Loyal Customers
dbad35eb-6c53-4ca3-ad81-943a2c1db493,13,7,4965.5,709.36,2.639057329615259,6.565771883786394,0,0.657651431667539,-1.1336815774393858,Loyal High-Value Customers
dc0ec910-7993-461f-88c5-a41a515c0c6f,165,8,7717.809999999999,964.73,5.111987788356544,6.872884292038655,1,0.4975671023248763,1.0105425921263635,Loyal Customers
dc13c7a9-c2c0-479f-bcf6-e6fa4c5cbadf,45,6,3231.04,538.51,3.828641396489095,6.290661320207592,2,-0.2898038363814299,-0.5648815502129395,"Moderate Spend, Low Frequency"
dc19efdc-70c3-4d4e-87cd-21704c1122fb,31,14,8224.35,587.45,3.4657359027997265,6.377491961323671,4,2.2572563787937683,0.363444450433872,Loyal High-Value Customers
dc5424aa-e03b-46f2-8598-28e997648317,104,1,1465.12,1465.12,4.653960350157523,7.29037473448544,3,-1.8271491680715792,-0.5663101338844396,New Customers
dc5ac2a2-6fae-44d0-8445-8ec87cc60282,3,2,1437.91,718.96,1.3862943611198906,6.5791956549112784,2,-0.4859627578280777,-2.809386594983503,"Moderate Spend, Low Frequency"
dc5ce454-305b-4c98-b77a-bd23382ea267,41,11,5928.54,538.96,3.737669618283368,6.291495062740626,1,1.1696533319256486,0.06341265496575925,Loyal Customers
dc889424-ce1a-407c-a590-fa17bc14792e,10,5,3968.7,793.74,2.3978952727983707,6.678015017138614,2,0.1893768419892828,-1.5724409278480524,"Moderate Spend, Low Frequency"
dcc215a7-cd2d-4305-b4eb-4226ecef3256,163,5,3946.95,789.39,5.099866427824199,6.672526494531761,1,-0.7808226524780422,0.3410162940776286,Loyal Customers
dcc27522-1d68-4104-af88-58d87fc9ed0c,4,10,7057.700000000001,705.77,1.6094379124341005,6.560705294723003,0,1.9757567084360819,-1.3941159998594483,Loyal High-Value Customers
dcd49d1e-d5e5-4656-b8c6-4ed8a42b787a,28,9,3120.91,346.77,3.367295829986474,5.851541341730644,1,0.3886934916583166,-0.6733040500086198,Loyal Customers
dcd90640-4e83-46ab-acc3-9cf1b08f946b,80,1,373.06,373.06,4.394449154672439,5.924416212354854,3,-1.9508076979463822,-0.8747611033891528,New Customers
dd1c7572-90e3-4b98-a582-af6dbe257d60,62,10,10420.91,1042.09,4.143134726391533,6.94994274082742,4,1.7365519481201783,0.7857188473630079,Loyal High-Value Customers
dd25bdaf-782b-49c4-88da-dec63af48760,158,1,290.91,290.91,5.068904202220232,5.676445535580906,3,-2.208189699996561,-0.40587364653302477,New Customers
dd6f020e-0ae4-49f5-a1ba-493b1d800c43,221,12,7060.56,588.38,5.402677381872279,6.379071136914833,4,0.9772681709933209,1.4501246822540232,Loyal High-Value Customers
dd8ffd22-3387-438a-bede-776ba788895a,91,12,9210.47,767.54,4.5217885770490405,6.6444926110711,4,1.7182396272675875,1.0704682316898986,Loyal High-Value Customers
ddb6f64a-6e14-4181-81b2-adae8f42ea28,24,4,1938.38,484.6,3.218875824868201,6.185385239745289,2,-0.6849459821960201,-1.2987249974933652,"Moderate Spend, Low Frequency"
ddbc5ea0-c141-46ec-a4e2-641b2a1bd17b,367,4,1934.75,483.69,5.908082938168931,6.18350951132016,3,-1.6469915701830795,0.6077460763849744,New Customers
ddd83b31-c60a-4514-aae6-b10a2fdc7bae,91,13,10795.8,830.45,4.5217885770490405,6.723171164533923,4,2.2108925066579324,1.3281954758522343,Loyal High-Value Customers
de0665d5-cbdb-49d3-9968-8a78efe2f58f,73,7,5132.6900000000005,733.24,4.304065093204169,6.598835950646524,1,0.09558579973000494,0.06600602073546426,Loyal Customers
de191f97-d81a-4c0e-85d9-c6b940827de7,79,8,7240.639999999999,905.08,4.382026634673881,6.809127602365495,1,0.6639436017422956,0.4385647517347945,Loyal Customers
de19b71a-d184-47be-b895-23ddac055c24,10,5,5582.23,1116.45,2.3978952727983707,7.018804582757432,0,0.5091506858275938,-1.38858740139215,Loyal High-Value Customers
de1b2818-b323-4e9f-8ea5-9491e5ae280e,117,3,784.1999999999999,261.4,4.770684624465665,5.5698700570699335,3,-1.6468862912846804,-0.4069557811321483,New Customers
de6036e8-d7ba-401a-ad47-8d03fd4f2e5a,7,1,1262.91,1262.91,2.079441541679836,7.141965369640137,2,-0.9468958029191592,-2.414911518270171,"Moderate Spend, Low Frequency"
de774416-6ed6-43ab-a11f-468ffce1b6fc,110,2,1495.36,747.68,4.709530201312334,6.618311655910695,3,-1.6625532026969796,-0.4463735570334577,New Customers
de8a5b10-5b28-4073-b7fc-4ae2bf44b3dc,24,7,5355.780000000001,765.11,3.218875824868201,6.641325762563808,0,0.5277271827433274,-0.6780687786185039,Loyal High-Value Customers
de9bd7ab-10be-4fb5-a1e7-0e24c3950bfe,411,8,3035.86,379.48,6.021023349349527,5.941433613502417,1,-0.7552728345206163,1.1216445084636428,Loyal Customers
de9cf4c6-aaab-4660-8343-3bf4014c8cd1,90,5,6662.91,1332.58,4.51085950651685,7.195622334323528,1,-0.03201051907174096,0.23282832111650623,Loyal Customers
deb53b05-c6c9-4030-8aac-48d85b1f7542,3,6,2725.13,454.19,1.3862943611198906,6.12071491420526,0,0.48301322513325884,-2.354366574883326,Loyal High-Value Customers
def3f1f0-e331-4752-af4f-cbde62eb0123,29,1,669.24,669.24,3.4011973816621555,6.507635857198725,2,-1.537046556451555,-1.5453158879258997,"Moderate Spend, Low Frequency"
def4d40b-b5e8-4fee-a7f1-916a7fd51b49,62,8,6747.06,843.38,4.143134726391533,6.738602630236532,1,0.6515226016274538,0.21292842107787363,Loyal Customers
deff0742-8204-4f4c-ab09-605aeb447c5c,102,6,4473.12,745.52,4.634728988229636,6.615422408314929,1,-0.3318017051203493,0.14823423868759172,Loyal Customers
df0c71ea-6c46-4eac-bc9a-a057dfe5398c,60,8,4981.17,622.65,4.110873864173311,6.435589313571718,1,0.31308610522537256,-0.011161544143176005,Loyal Customers
df14d549-eeb0-4474-925e-4ea1c9139a28,21,10,6215.84,621.58,3.091042453358316,6.433872134137864,0,1.2792769477522967,-0.439453548524043,Loyal High-Value Customers
df19a223-1d21-43ac-a60f-d00b2ac9ebef,98,13,6813.9,524.15,4.59511985013459,6.263683936068785,4,1.3955343894756032,0.9264765802624243,Loyal High-Value Customers
df28934e-0a95-4efe-9103-81e0606b99f8,103,7,6102.04,871.72,4.6443908991413725,6.771614771289501,1,0.16603606285827432,0.4177794871683592,Loyal Customers
df642d28-afb7-4206-969a-c9938e0b3f83,230,3,2438.61,812.87,5.442417710521793,6.701800648088608,3,-1.5591389883039937,0.25787373370575806,New Customers
df77d4ef-1a1e-4923-98d8-dc5bfe57d597,20,7,6595.89,942.27,3.044522437723423,6.849352561906143,0,0.8358227152696441,-0.6603964670606592,Loyal High-Value Customers
df80b9d6-6973-4adb-80b4-f44864d505d9,186,5,5965.46,1193.09,5.231108616854587,7.085139667996275,1,-0.42770464357523497,0.6640775002493378,Loyal Customers
dfb6db81-4702-4e37-9d77-885ca32e8f62,376,1,233.28,233.28,5.932245187448011,5.456516981221582,3,-2.5282343925802393,0.19974450530177065,New Customers
dfc018b9-5124-43c4-a8bf-5f427ef529c5,7,11,7445.8,676.89,2.079441541679836,6.518985032889852,0,2.0631243563803836,-0.9395330487294048,Loyal High-Value Customers
dfd6905f-9f39-48ec-9833-8def7077d5cd,639,1,1464.8,1464.8,6.461468176353717,7.29015644749175,3,-2.473352704765454,0.7153356478596917,New Customers
dfe3b86e-4288-4e0f-84f7-4e6f7d9e826d,10,12,8715.73,726.31,2.3978952727983707,6.589352796550366,0,2.379430921138337,-0.49193228534968714,Loyal High-Value Customers
e00c48e8-b908-45b5-971f-6f78cd546858,7,12,8790.37,732.53,2.079441541679836,6.597868496542164,0,2.508062752220679,-0.7092391804754953,Loyal High-Value Customers
e00e28f6-eab5-45df-b49b-7df6b0642793,59,10,9717.22,971.72,4.0943445622221,6.880096270988163,4,1.6145340130471155,0.670940431901249,Loyal High-Value Customers
e017478b-c628-4b71-a54e-10bcf95b2e0a,161,2,1825.84,912.92,5.087596335232384,6.81774304027111,3,-1.7322072154401127,-0.1406348570984201,New Customers
e045f643-9e9d-48e9-85be-20d5a890ef0b,161,5,3212.9200000000005,642.58,5.087596335232384,6.467046339433395,3,-0.9219084907787891,0.24867673736044124,New Customers
e060a9a7-9e85-4894-8e61-e46950c91c53,69,6,3926.72,654.45,4.248495242049359,6.485322022643818,2,-0.3020195930590328,-0.18789900210660382,"Moderate Spend, Low Frequency"
e07079af-7b9e-4b82-ab99-82e40c3565e8,12,7,5202.57,743.22,2.5649493574615367,6.6123366900475125,0,0.73112641972399,-1.159217737518619,Loyal High-Value Customers
e0b8bb06-4eb9-41fe-82b1-42d183f978b0,27,2,1048.74,524.37,3.332204510175204,6.264102776268335,2,-1.2587051310789272,-1.473908853864396,"Moderate Spend, Low Frequency"
e0c8da86-c8a0-463a-b981-42feaec97e0e,38,4,1766.73,441.68,3.6635616461296463,6.092847161396585,2,-0.8779284280158092,-1.0029622280964765,"Moderate Spend, Low Frequency"
e0f48741-e9ec-4873-9a56-1c774de99ffa,13,10,6364.360000000001,636.44,2.639057329615259,6.457460154956179,0,1.4702847493518716,-0.743027711971215,Loyal High-Value Customers
e10bd4ce-6cd9-45cb-81f7-9c008f538a0c,461,2,1133.07,566.54,6.135564891081739,6.341311231453134,3,-2.244125581462334,0.5235295347939352,New Customers
e117ffb8-575d-416e-972c-954b2fb6cbd5,152,5,3056.58,611.32,5.030437921392435,6.417255021677392,3,-0.9324596411697461,0.1903322409246722,New Customers
e12f72f6-1a99-453a-8529-c41cd92957ca,17,6,4884.07,814.01,2.8903717578961645,6.703200383104238,0,0.3732068189447212,-1.0418430113025041,Loyal High-Value Customers
e13e2f7b-c4f5-44fd-a023-26228782e210,25,12,9204.27,767.02,3.258096538021482,6.643815774475261,4,2.1687500852875323,0.17369281855355664,Loyal High-Value Customers
e148adeb-adc3-43fa-ab40-ce07a6b08dd1,181,10,11810.61,1181.06,5.204006687076795,7.075013958099046,4,1.6327306001732977,1.6963197410824202,Loyal High-Value Customers
e149b948-28cf-4d6e-b379-1016ddb578cc,38,6,2978.77,496.46,3.6635616461296463,6.209515151356182,2,-0.2807874049503479,-0.7106825143263898,"Moderate Spend, Low Frequency"
e150719f-809d-43fa-abd0-47f5f111ad80,38,12,10790.8,899.23,3.6635616461296463,6.802650286231108,4,2.338229072625701,0.6419803052932083,Loyal High-Value Customers
e150d33a-1912-4347-993b-5c4175729f11,162,2,680.1400000000001,340.07,5.093750200806762,5.832087734809125,3,-1.9614650716701372,-0.2668179048290899,New Customers
e15b89f2-6e5f-4c5a-8295-140bb8c7c20b,84,10,5585.73,558.57,4.442651256490317,6.327168631633044,1,0.6712327053247785,0.4471583095519659,Loyal Customers
e19f7600-c404-4721-b161-33d3597cdc7d,87,3,2619.31,873.1,4.477336814478207,6.773194785586442,2,-1.178334396865148,-0.40586377583369637,"Moderate Spend, Low Frequency"
e1be5d0c-9ebc-4cb9-885e-1bce1ce9db22,344,1,1705.0,1705.0,5.84354441703136,7.441906728051625,3,-2.204856477623189,0.3045428459365448,New Customers
e1c1b359-c07c-4fe9-b7f2-3351bde2a425,0,6,2430.5,405.08,0.0,6.006550184526023,0,0.9201891774100109,-3.3709429621656386,Loyal High-Value Customers
e1fc024a-5b76-45a2-8ccd-916b579a05ba,0,8,11894.84,1486.86,0.0,7.305094124945164,0,3.1527938680285357,-2.1383556889624806,Loyal High-Value Customers
e1ffd300-74d6-4aff-b0ce-d18fae2aa777,314,4,4540.8,1135.2,5.752572638825633,7.035444640123027,3,-1.0749262116099563,0.7944217036193902,New Customers
e25bea79-db69-4da2-94f9-61bd72549759,178,7,4553.84,650.55,5.187385805840755,6.479354139590915,1,-0.3348979828586836,0.6264011943664377,Loyal Customers
e26ee436-3c87-43c7-9a81-7339ffab7bdc,79,5,3846.94,769.39,4.382026634673881,6.646896880129682,2,-0.5440326315633244,-0.17939097283441055,"Moderate Spend, Low Frequency"
e29193a6-c2d1-486c-82a1-8b7978543e78,217,7,8126.22,1160.89,5.384495062789089,7.057803268559129,1,0.30262440991476897,1.173223526180526,Loyal Customers
e2d4d02c-0cc6-40ce-99b3-114b14bc578b,114,4,3254.92,813.73,4.74493212836325,6.702856770009198,2,-0.9695584782664676,-0.06660364327135675,"Moderate Spend, Low Frequency"
e2e1697d-fa9b-4d6a-9c67-bdcdf252b1e6,51,12,8539.08,711.59,3.951243718581428,6.568906219955112,4,1.7891376181338996,0.5894002051982188,Loyal High-Value Customers
e2e8d4a8-3100-4054-af26-0c6b974ea216,90,12,17975.670000000002,1497.97,4.51085950651685,7.3125334845601,4,3.459258114318334,2.0614684605546945,Loyal High-Value Customers
e2ec2aed-9869-4296-94fa-03f79813d62e,305,2,940.48,470.24,5.723585101952381,6.155367518377918,3,-2.135020839152669,0.2094549296703878,New Customers
e2f1022a-0e5f-4cf9-a22f-56ee8d2fbdce,452,1,1814.28,1814.28,6.115892125483034,7.503995004773015,3,-2.2805567512226994,0.5101132575979737,New Customers
e302617e-3116-44e7-a7f5-2399639e3bda,24,7,6477.66,925.38,3.218875824868201,6.831284517639227,0,0.7500644680279668,-0.5502362658915341,Loyal High-Value Customers
e3286d51-4967-40a0-adeb-c3919f0a46aa,431,1,1136.6,1136.6,6.068425588244111,7.036676059048976,3,-2.397893116923061,0.39923711724949734,New Customers
e347fc4c-4033-4223-9f2e-a24ca2dc08de,147,5,3405.42,681.08,4.997212273764115,6.5251469530169,3,-0.8514482023965261,0.20652087192548915,New Customers
e34a432f-511c-460b-820a-cef2a719ff11,40,10,7137.1,713.71,3.713572066704308,6.571876866012754,4,1.239315599032959,0.10694766172245701,Loyal High-Value Customers
e37ff53f-649b-4a3d-87f3-a9f92d224660,209,3,2230.48,743.49,5.3471075307174685,6.612699420200411,3,-1.5663156952278625,0.16657506824882615,New Customers
e38ce023-d300-42c0-9219-3f700e08cd0a,141,7,6885.200000000001,983.6,4.955827057601261,6.892235467324101,1,0.20991402299957979,0.7278522467877144,Loyal Customers
e3931b34-9b4e-4445-9231-2cd1ab091ab9,242,4,4167.36,1041.84,5.493061443340548,6.9497030395898935,3,-1.0561666397704512,0.5678538234788285,New Customers
e3952c25-fb25-4c55-9f97-8ecbefb9c138,79,4,2187.42,546.86,4.382026634673881,6.306019779856304,2,-1.0513886906121601,-0.4455717896776158,"Moderate Spend, Low Frequency"
e3a88670-4905-4cfa-a788-9b845817bf8e,7,8,5389.19,673.65,2.079441541679836,6.514194037876797,0,1.1201363221524174,-1.4051341770475811,Loyal High-Value Customers
e3ae2d0f-1e85-45fa-8d9b-0b013b5b566b,37,12,12275.1,1022.92,3.6375861597263857,6.931393677547536,4,2.6416773622613183,0.792689823726511,Loyal High-Value Customers
e3b9f954-403b-45b0-ba59-0a14cb7f71d6,27,7,5850.24,835.75,3.332204510175204,6.729525340091436,0,0.5852083842212028,-0.5413675604502018,Loyal High-Value Customers
e3ba7fd7-1edb-4c21-b4b0-f0bb70b03b8d,248,1,910.6,910.6,5.517452896464707,6.815201297371529,3,-2.2457230763227,-0.01720259693944916,New Customers
e3d32d34-1e09-42f2-8799-ec080de24258,160,9,8983.02,998.11,5.081404364984463,6.906864882696991,4,0.9377105441453258,1.2101074517376709,Loyal High-Value Customers
e3d4e13e-15ed-427a-9d3d-334e847ddf4c,62,7,5931.21,847.32,4.143134726391533,6.743257923100661,1,0.31136739960084137,0.04287950427064607,Loyal Customers
