clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log
c594bc68-0954-4eba-8d9e-f5e0be7cd679,180,10,4532.900000000001,453.29,5.198497031265826,6.118735760636674
c59c6fa3-1597-4328-bfcf-4d6dff3cad85,9,10,8629.26,862.93,2.302585092994046,6.76149174700336
c5a7be10-4312-43a1-b662-cbac3acad4bc,553,1,559.6,559.6,6.317164686747284,6.329007638730688
c5b1ff25-179f-4340-bd68-df6d90fad0d5,18,9,6140.31,682.26,2.9444389791664403,6.526875460632285
c5d031b8-a85e-4079-9dd6-f43bc0cbb175,58,10,6443.62,644.36,4.07753744390572,6.469808300628719
c5dfe8ec-3318-4abe-918a-f8ef5d988796,124,4,2917.28,729.32,4.8283137373023015,6.5934827942568255
c5e3816e-3164-4eb5-babd-f213fbf6395b,18,8,6379.94,797.49,2.9444389791664403,6.68272244409512
c60408e4-d0c8-4802-9c42-f43953681cf1,31,6,2411.49,401.92,3.4657359027997265,5.99873803107448
c6047204-ff29-4ce2-b5f1-466ae098893f,293,3,1649.72,549.91,5.683579767338681,6.311571456428645
c61901dc-5fe0-4d69-9bea-757e7c450652,6,11,7292.97,663.0,1.9459101490553132,6.498282149476434
c6282c29-4f2a-4b9a-9e6a-20e8a297dd1b,105,13,11772.91,905.61,4.663439094112067,6.809712368668727
c62964b9-5940-4211-903e-9ce2ebf2d049,451,1,1014.68,1014.68,6.113682179832232,6.92331361789799
c650c434-971d-4e08-9532-b736db49bfbf,135,3,4359.83,1453.28,4.912654885736052,7.2822662117683965
c6637007-3e0f-441f-a260-46178f5375a8,30,8,4701.61,587.7,3.4339872044851463,6.377916716034216
c6750dbc-5c00-456f-8b9b-5dd91b9a580c,209,1,480.56,480.56,5.3471075307174685,6.177030834066826
c6dad1c5-405f-4e32-9926-7a66c6b1a44a,90,2,2933.88,1466.94,4.51085950651685,7.2916153364045755
c6dca889-4ad0-4675-8c90-6be7d3b252f7,172,6,4386.04,731.01,5.153291594497779,6.595794175070184
c703d16c-cb11-4ca3-9114-99409a553ebd,151,6,4147.639999999999,691.27,5.0238805208462765,6.539976052930223
c727f81b-1a00-4b5d-b39f-c48150d9ff14,25,6,4370.74,728.46,3.258096538021482,6.592304534382742
c72c8509-5523-4dbd-a9d2-225dedfe942e,78,4,4597.52,1149.38,4.3694478524670215,7.047847601558355
c748c020-8abe-42e4-b0a0-abe0cf5573b9,175,4,4148.96,1037.24,5.170483995038151,6.945282250872858
c76e1cd5-4608-466a-b9dc-b2181fb21c56,501,1,176.1,176.1,6.218600119691729,5.176714544788788
c7e3f96a-c07b-4f02-9afa-ef4f7223c1f0,127,6,3515.5,585.92,4.852030263919617,6.374888524339266
c7e7e605-cafc-4bf2-ac9e-4c75586d4f38,468,4,5242.66,1310.66,6.150602768446279,7.1790487895783555
c7eaa46c-f619-411e-8a11-a81c49b1b977,119,1,385.61,385.61,4.787491742782046,5.95741643296841
c7fa2060-51fe-484e-8f1d-5f91b2341dd3,234,1,217.71,217.71,5.459585514144159,5.387746651374461
c80ac4bf-b87f-43af-8f43-b355120c6457,61,8,5492.62,686.58,4.127134385045092,6.533178186407367
c80f094c-66f9-41f2-8a07-18ff6239d7bc,47,4,3242.06,810.52,3.8712010109078907,6.698909032368752
c8185354-4bd2-447c-bbfa-6e29a59f1f14,81,9,6294.610000000001,699.4,4.406719247264253,6.551651600411697
c82bd3df-3c24-4011-9bdd-2609a66c2770,66,6,2874.96,479.16,4.204692619390966,6.174119381692057
c849d92e-1f9e-4eef-83d8-1e0ab6351152,385,6,5927.6,987.93,5.955837369464831,6.896623550553585
c8e0dd8d-393e-4fee-998c-bce2600adc50,93,3,798.66,266.22,4.543294782270004,5.588072289160748
c8e1d8f7-8ff1-4ff4-8b7a-4eb58fec47ef,41,12,8030.68,669.22,3.7376696182833684,6.507606016696209
c8f29211-19c4-4e8f-b785-f13973eb8d11,107,8,4789.47,598.68,4.68213122712422,6.396396179610003
c96ac91b-29a2-4bd9-9c13-23f4f38eea0e,316,4,2576.31,644.08,5.75890177387728,6.469374340112315
c975510b-fb58-4378-93a8-cfd6edd8bbf8,154,10,4975.31,497.53,5.043425116919247,6.211663768132742
c97b816c-64b4-4938-8ec5-da5326e429de,272,6,5159.42,859.9,5.60947179518496,6.757978353663909
c9a45049-5dd7-49e3-a42b-df431f76b71e,52,9,7117.12,790.79,3.970291913552122,6.674296205140396
c9ab31ef-3a87-4dad-89f5-b36358be0898,57,11,5297.31,481.57,4.060443010546419,6.1791259879764935
c9ae74b5-c664-4646-b478-518069ee041f,161,4,2412.94,603.24,5.087596335232384,6.403971470005192
c9d367ef-b341-49de-b3e3-0cbd48b8c1d4,119,12,9024.18,752.02,4.787491742782046,6.624091787872138
ca0f5e0c-d08d-427f-b003-ab53fea7d309,84,11,8588.86,780.81,4.442651256490317,6.661611744272189
ca373e4b-24e7-4064-8050-3063f37b3f95,241,3,1739.03,579.68,5.488937726156687,6.364199830593227
ca51939c-9d69-4dda-9b11-e8bdbac521d5,2,5,6074.200000000001,1214.84,1.0986122886681096,7.103190474921474
ca53e8e3-e89c-4a12-8e56-7bed78e1630a,7,13,12494.9,961.15,2.0794415416798357,6.869170363666568
ca573086-df43-4240-856d-185f4ebf4455,480,3,1085.29,361.76,6.175867270105761,5.893741458579367
ca672715-e8e1-4d90-9b13-8e93ae7719f2,52,4,2835.59,708.9,3.970291913552122,6.56512411504534
ca6c9b9f-547e-4b4a-9e79-ca84a8731ecf,349,1,1678.3,1678.3,5.857933154483459,7.4261323189009625
ca74fa86-a5d7-4539-98c2-a27c9a70e3d3,54,7,3733.43,533.35,4.007333185232471,6.281051054970906
caaa9cd9-1f3b-4dc7-a3ee-36b8665fd702,135,11,6041.92,549.27,4.912654885736052,6.310409066860978
cab678f1-d044-4cf0-869e-693e558f6277,229,6,3977.04,662.84,5.438079308923196,6.4980411565845575
cab867d6-adf2-422d-acf2-38595db7a125,153,3,1026.63,342.21,5.0369526024136295,5.838342504718455
cabebd5e-ed09-4173-a106-e2913e0c4cd2,292,9,5254.78,583.86,5.680172609017068,6.371372502351839
cae8df3b-c212-43bf-a41b-c877a33136d8,473,2,1508.7600000000002,754.38,6.161207321695077,6.627220933888675
caf233a4-d3e2-427f-8828-e29579cd61c3,10,8,5983.97,748.0,2.3978952727983707,6.618738983517219
caf8e755-bfc7-42f9-bf1c-48fab665f9b1,44,1,594.45,594.45,3.8066624897703196,6.389317422214005
cb27c671-9f43-43a7-b07b-5d0900868bed,215,6,4614.38,769.06,5.375278407684165,6.6464684338898845
cb3a1916-b0d5-44f9-a8da-1cc69aceaf01,83,5,3335.05,667.01,4.430816798843313,6.504303143484476
cb4787b9-eb17-425c-9294-88138d0f270f,28,13,6598.76,507.6,3.367295829986474,6.23166185298802
cb60993a-faa4-47a5-8047-d0bdc217cf0c,66,5,3316.55,663.31,4.204692619390966,6.498748907997604
cb6b38e9-5062-4eb0-87dd-29b67ff87a0b,511,1,195.96,195.96,6.238324625039508,5.283000662436144
cb81fd6f-0a25-4d67-be4c-f00179ae2786,17,11,10156.58,923.33,2.8903717578961645,6.829069150738498
cbbc0027-8e9f-4e9b-8ec3-3d0765b7df08,35,6,4448.09,741.35,3.58351893845611,6.609820830066004
cbd97cd7-f789-4658-b6e0-3f54c7091288,92,12,11527.45,960.62,4.532599493153256,6.868619362233539
cbe4f63d-8fff-4e5d-a73e-f2e64d49f378,70,9,5492.93,610.33,4.2626798770413155,6.415636911570731
cc0f2573-63cc-44e3-9393-c80ffb322d9c,302,3,1407.23,469.08,5.713732805509369,6.152902892985512
cc2c1831-59be-455f-b486-e7208beb8ada,21,7,5654.46,807.78,3.091042453358316,6.695526939408433
cc536366-ec80-4b81-82f1-6808ab034594,218,5,2338.7200000000003,467.74,5.389071729816501,6.150048243723728
cc5bb4af-cd7a-4a50-a6f7-f31856ef072b,183,8,6193.42,774.18,5.214935757608986,6.653095260450135
cc606517-86d5-4a78-99b1-b58dc72a61f4,78,11,7864.73,714.98,4.3694478524670215,6.57365223360962
cc6a0fb4-9204-4365-9b52-922cfd4654f2,94,5,3065.06,613.01,4.553876891600541,6.420011214659468
cc6f55ee-4f05-4f6a-87b9-4b8bfbdf0fa2,79,3,3874.99,1291.66,4.382026634673881,7.164457389823612
cc87c220-b3ee-40bc-9594-ad0b71da8c73,49,10,8349.96,835.0,3.912023005428146,6.728628613084702
cc983c8e-a4f2-49fd-a11e-40df73c2064d,95,9,7794.38,866.04,4.564348191467836,6.765085111817804
cc99ea5d-aa4c-40ff-8b07-1f02fe93c084,74,6,3463.25,577.21,4.31748811353631,6.3599371244863026
ccb20a47-5daf-44ee-97a5-d0763fe2d1c2,452,1,258.03,258.03,6.115892125483034,5.556943885107578
cccc264f-f7d7-4255-97f2-edd80b306900,191,6,4057.91,676.32,5.2574953720277815,6.51814383479714
ccd8aba2-5ccc-4f5f-811d-0e5cf631c509,83,12,10719.97,893.33,4.430816798843313,6.796074834579492
cd00c5f1-f57f-44af-9463-5cf315e15834,8,5,2585.08,517.02,2.1972245773362196,6.250013851552745
cd3086ab-d815-4e56-bdb9-ccd6f108e38b,78,5,3782.76,756.55,4.3694478524670215,6.6300895418058445
cd4b23a0-1206-4ba0-9667-9bee48cfece8,21,5,5603.82,1120.76,3.091042453358316,7.022654159458657
cd4e1f9a-25fa-4102-8ce6-169eaafa00d2,82,10,8089.62,808.96,4.418840607796598,6.6969848637310685
cd51b9a7-0a9a-4ef9-aaa2-cc1490c1c05b,48,9,7810.01,867.78,3.8918202981106265,6.7670899286568735
cd706d7e-a62a-4057-8d4d-5dab9ae3cd70,30,10,8482.26,848.23,3.4339872044851463,6.744330056572038
cdb22d5b-8287-4498-9e61-f43b78cee0db,20,1,846.57,846.57,3.044522437723423,6.742373431713961
cdb7f913-9908-4790-890b-2a0e7022eb72,92,7,8539.8,1219.97,4.532599493153256,7.107400903784287
cde15a6e-1136-47a7-bd91-284436d4c770,101,5,1785.0500000000002,357.01,4.624972813284271,5.880560918971476
cde98a3d-9743-4c1d-a077-e5dbaaa4fe7c,64,2,519.16,259.58,4.174387269895637,5.562909915774785
cdf6a198-42a7-459c-8f1b-ee038ac6983e,109,6,6642.84,1107.14,4.700480365792417,7.010438213115875
ce0b7cb7-79e7-4c9b-b416-d95d52b1dbd4,55,10,9463.55,946.35,4.02535169073515,6.853668613078371
ce1e4ef2-109c-407c-a3b2-7985d05fa138,421,2,2330.49,1165.24,6.045005314036012,7.061540177633903
ce239789-5b86-40b2-8e3c-dc74f53c7d07,85,13,10307.66,792.9,4.454347296253507,6.676957508731068
ce32406c-4e8d-46f9-a4c7-f67f8d8c14e6,64,12,8894.23,741.19,4.174387269895637,6.60960527507844
ce4a468b-68f3-494f-8032-0761f5c6544d,130,8,5942.13,742.77,4.875197323201151,6.6117318472545925
ce60ecb7-398c-4330-983e-b5aee9828356,156,5,2736.65,547.33,5.056245805348308,6.3068772954855294
ce6c30b8-15fe-4e5d-a8ad-4939e53b6ba6,107,7,5155.12,736.45,4.68213122712422,6.603198289305511
ce732bec-3e5a-4b8b-9155-abef9db1d17a,254,5,4725.15,945.03,5.541263545158426,6.852274281022622
cec18c37-31da-493d-a130-a5ac4ed631d4,172,2,1218.94,609.47,5.153291594497779,6.414229152294207
cee29568-6ec6-4e32-9651-f0ecd067980b,47,10,6044.96,604.5,3.8712010109078907,6.406054562993147
cf3cfa5d-e32a-4a1f-962e-101f79941f1d,46,7,4411.84,630.26,3.8501476017100584,6.447717822048252
cf701ef0-48ba-42e1-bcef-a9e662526929,16,4,5402.969999999999,1350.74,2.833213344056216,7.209147930417107
cf919da0-2592-4de5-bc6e-bdef8ddb0ea9,10,14,8739.05,624.22,2.3978952727983707,6.438103587798936
cfa418ad-747e-4c53-ab5d-a6f676dcd7f6,3,9,6464.18,718.24,1.3862943611198906,6.578195098963437
cfaa0f3b-cecb-4097-8ef5-a6a3a9ea8276,114,12,14410.33,1200.86,4.74493212836325,7.091625635765942
cfab1d60-56fd-44ee-9c5e-d2348c8a8b37,34,8,8908.88,1113.61,3.5553480614894135,7.016259846923648
cfb5892c-c23e-4ecd-a43f-d13047756ac9,97,5,2416.9300000000003,483.39,4.584967478670572,6.182890367370057
cfb6cc96-78ad-4b80-992b-0137cc4e210f,24,13,9415.27,724.25,3.2188758248682006,6.586516423001513
d0034a23-7611-48bd-a9e0-e76c9f564ae3,5,8,6379.43,797.43,1.791759469228055,6.682647299441626
d070a9d9-f89c-4945-b63a-8e0e90221ddd,5,12,10647.11,887.26,1.791759469228055,6.789264492929518
d07aa756-f77e-48de-8f46-176d96cb759e,377,3,1216.31,405.44,5.934894195619588,6.007436316617681
d07f699a-c342-41fb-bd17-86256bb5b5d8,213,3,2383.83,794.61,5.365976015021851,6.679109116031043
d090eda7-8e74-4213-8874-1e8a568bc3c0,14,9,5621.4400000000005,624.6,2.70805020110221,6.4387111892311015
d0acd0a5-b34d-4fc1-9fa2-659f3fa4b5a0,84,11,5954.27,541.3,4.442651256490317,6.295819353847015
d0d7b9f7-de0c-4310-a880-abc2cd68914e,651,1,615.4,615.4,6.480044561926653,6.42389610344596
d0dd75aa-4e23-45d8-9c4c-e03a73732f89,69,2,3231.81,1615.9,4.248495242049359,7.388266014745769
d0e198c3-ca57-405b-a229-98266198946e,51,8,3371.5,421.44,3.9512437185814275,6.046047424878274
d0ec200c-9457-4318-9a96-45e8374610c9,275,1,1290.84,1290.84,5.62040086571715,7.163822837664576
d0fc1884-81ec-4c2f-846a-384df08f6092,37,5,3414.63,682.93,3.6375861597263857,6.527855573204253
d12316ad-f0c1-4515-b7f9-3271153bc834,162,8,5190.88,648.86,5.093750200806762,6.476756955075701
d125d3a8-37a3-4ee3-af09-3f3a98a07f7d,44,11,9439.25,858.11,3.8066624897703196,6.755896969664731
d129a593-7c4b-40e6-951e-6952c01d7c52,34,8,5829.75,728.72,3.5553480614894135,6.592660898920019
d1563748-4a9f-4b91-8e00-94fd069a82db,65,1,1312.35,1312.35,4.189654742026425,7.180336403898678
d166c6e1-21c2-4a39-8906-69d38fd855b4,31,10,9262.05,926.2,3.4657359027997265,6.832169292025542
d16e795d-4ccb-49c2-94b2-d81f7ec3a1c1,17,9,5257.21,584.13,2.8903717578961645,6.371834044766378
d19a5127-5dc1-49c7-9068-90977a4db0fa,71,11,10279.5,934.5,4.276666119016055,6.841081145714145
d1a1386c-5f65-4c76-a452-16f26d89647c,119,6,4665.1,777.52,4.787491742782046,6.657394681374374
d1a2d3b8-9573-41b3-b784-7a607441107b,221,5,2892.99,578.6,5.402677381872279,6.362338210446527
d1ade796-3f0e-4aef-99f9-b74096aabc86,55,4,2704.58,676.14,4.02535169073515,6.517878046215625
d1bd78a8-f8cd-44a5-a418-10dc7734c645,319,3,1327.78,442.59,5.768320995793772,6.094900712390739
d1c501ff-258d-4b8d-b3f5-1888880e2461,38,8,6931.25,866.41,3.6635616461296463,6.7655117600412895
d1cc06d3-bba9-451e-8d0b-0c394493185e,171,2,1534.45,767.22,5.147494476813453,6.644076150459651
d1d45908-f991-48a9-b77a-a3d9da96d7f7,323,3,3029.28,1009.76,5.780743515792329,6.918457802115273
d20dfef0-92c3-4979-9df2-1430561365c0,21,6,3783.34,630.56,3.091042453358316,6.448192949153688
d2212e3c-9168-4842-a2a9-beb680f491f3,30,13,9762.53,750.96,3.4339872044851463,6.62268313104576
d2b4c055-a339-43aa-80c0-c7d573df97f3,43,11,5925.01,538.64,3.784189633918261,6.290902250570617
d2b6a556-278f-4c99-80bb-f7e7809022c6,343,2,1941.92,970.96,5.840641657373398,6.879314651350287
d2e47c32-afec-4a8e-9a60-6255986e77e1,79,14,9149.04,653.5,4.382026634673881,6.483871585349955
d3912357-24da-4122-92c3-779c7abba647,0,7,5856.87,836.7,0.0,6.730660041159764
d3e3849a-4310-40c6-9aa4-70205be323e0,7,14,11920.21,851.44,2.0794415416798357,6.748102825449125
d4408ced-7252-47b6-8a81-061ed4fbf12a,114,3,688.44,229.48,4.74493212836325,5.440164090776273
d45af61c-f80a-40ec-b3a5-b7f37f134cbb,110,10,4280.49,428.05,4.709530201312334,6.06157346225313
d4865204-ee0b-415a-b81a-615fcadbba68,7,6,3615.98,602.66,2.0794415416798357,6.403011125532014
d48940ff-3e5a-40a9-b1ec-8b73f4fef0d1,29,4,2745.6,686.4,3.4011973816621555,6.532916364415733
d48dfc01-31bd-47bd-b03f-56da5c0c3ed7,167,8,5574.38,696.8,5.123963979403259,6.547932528752674
d4a89834-083f-4c51-b974-26541a602435,2,6,2101.07,350.18,1.0986122886681096,5.8612989125311845
d4ced4b3-8f50-4a4e-b0bc-5976cd9471d8,81,10,5546.58,554.66,4.406719247264253,6.320156596410232
d4d6d53a-954f-466b-9a0c-7110520cde6c,619,1,195.09,195.09,6.429719478039138,5.278573737511426
d4fde785-d13c-47ed-805c-d8bb4ada6a06,178,3,1069.03,356.34,5.187385805840755,5.878687709505021
d4ffebc3-aec6-4cb8-9f54-df43d0611c17,68,7,6331.55,904.51,4.23410650459726,6.808498320884796
d5015603-c6cb-48e9-b4cb-41354b2cfc82,17,1,1845.7,1845.7,2.8903717578961645,7.521155541451827
d51c05da-c1f8-4f7b-9558-b2c1baf5ec76,117,4,3436.1800000000003,859.04,4.770684624465665,6.756978899793828
d527c125-f52c-48c5-88a1-2399dbe0911d,84,14,11935.68,852.55,4.442651256490317,6.749404122826761
d56314bd-70a6-44a1-b454-22e48799ebff,295,2,1273.42,636.71,5.69035945432406,6.457883634553144
d57c0df6-a868-494d-9fc0-de3b8d2223b3,133,12,7550.249999999999,629.19,4.897839799950911,6.4460213612188575
d57e9dc8-df15-47db-9275-1877c9de2a3c,36,5,4928.15,985.63,3.6109179126442243,6.894295095797304
d5a6b0de-e784-4873-9d00-cfc9e17a8175,181,3,3307.03,1102.34,5.204006687076795,7.006097221980816
d5cd79f1-2a18-43b0-add0-248ecf6d3982,23,8,3424.78,428.1,3.1780538303479458,6.061689991997479
d5de2955-8bdc-4cc2-a271-38e85cefbbfc,175,5,6414.36,1282.87,5.170483995038151,7.157634233018254
d5f3d697-8d2c-4140-9ff5-cac261e54972,141,10,8113.24,811.32,4.955827057601261,6.6998943511990845
d5fcd368-416f-43f3-aca9-e680930a9215,25,11,6980.49,634.59,3.258096538021482,6.45455370137328
d6010eaa-b971-42d2-b388-4a5785d53cc7,27,9,6499.81,722.2,3.332204510175204,6.583685809077966
d6082505-65d7-47d7-844a-319806e6a854,75,6,6224.01,1037.34,4.330733340286331,6.945378563078578
d6603338-cff7-4238-bd87-3e05c6751e5c,63,2,566.6800000000001,283.34,4.1588830833596715,5.650170705207552
d66df710-63c1-4bc1-a9d7-d40eb3720b01,329,1,1715.4,1715.4,5.799092654460526,7.44798435311737
d673ebb1-d29a-4eb2-88f7-967bdc14f3f6,71,7,5874.9,839.27,4.276666119016055,6.7337232687616915
d6ad5989-29e4-440c-bd08-bbce34e2821d,123,9,7254.61,806.07,4.820281565605037,6.693410405524274
d6b6e075-0882-4cb0-ae02-b2245478180a,21,4,2779.57,694.89,3.091042453358316,6.545191601866827
d6c27f62-d6f8-42e1-9de6-49c5eaa4e9fb,1,14,15302.0,1093.0,0.6931471805599453,6.9975959829819265
d6c7f7e1-0588-49ef-93da-82efaa62c4de,21,7,5373.88,767.7,3.091042453358316,6.644700776355086
d6c9a43b-a6a8-43cf-b261-f229cc06e1b9,30,9,8140.139999999999,904.46,3.4339872044851463,6.808443101858514
d70412b2-5491-42a2-90c6-9a544693c90c,43,2,1315.82,657.91,3.784189633918261,6.490586954614442
d722b4de-6be2-4a1b-bc89-2a37a312a281,72,7,5050.49,721.5,4.290459441148391,6.582717419986587
d7271be1-f296-4c1f-b88a-2527b86038a5,19,7,4326.3,618.04,2.995732273553991,6.428169890952203
d73298d1-9d3c-4098-bcfa-c68650b873fa,62,2,2007.73,1003.86,4.143134726391533,6.912603507306958
d73d47ec-25fb-4020-8f73-f7fd20f3004a,3,10,7983.96,798.4,1.3862943611198906,6.6838614462772235
d74e5bf6-8656-41e6-80c7-e1f410090e65,69,5,4219.42,843.88,4.248495242049359,6.739194605438219
d77680db-88df-4772-b819-76421d97790a,90,8,6771.18,846.4,4.51085950651685,6.742172838192459
d78d7722-94e6-4fce-b275-799ad8fd3dd7,532,1,818.16,818.16,6.278521424165844,6.7082794249681115
d79af2c0-2076-4d7d-bcc4-c99afb91ca56,12,5,2660.53,532.11,2.5649493574615367,6.278727781859498
d7b03810-a972-419a-8634-c45ac3733dd8,68,9,5543.2,615.91,4.23410650459726,6.424723146166882
d7c457eb-ec58-49bb-b61f-e9d3fe8918a0,91,11,6839.41,621.76,4.5217885770490405,6.434161211821474
d7d93fd3-0fef-46e8-8a59-4922ab27e7ee,361,4,5160.84,1290.21,5.891644211825771,7.163335042219275
d7e0f12d-ced6-4680-a259-3eb439107386,3,6,4587.68,764.61,1.3862943611198906,6.640672901704434
d7fafa6d-9a41-4b2a-890a-1a157e76382a,283,4,2703.14,675.78,5.648974238161206,6.517346257027956
d8026b36-b504-4a38-b602-435f760e677b,13,9,4968.02,552.0,2.639057329615259,6.315358001522335
d8112827-c932-4ba9-993c-dafc62d31b76,201,1,1864.36,1864.36,5.308267697401205,7.531209342940738
d818657e-1a5e-410c-863a-4160a0865459,25,10,5207.330000000001,520.73,3.258096538021482,6.257150212687861
d858e3d4-eb2c-4673-bdef-948b4159e200,37,5,4411.26,882.25,3.6375861597263857,6.783608286239255
d870c1d9-24e0-4dc3-8414-d46d567ecd58,222,1,2131.05,2131.05,5.407171771460119,7.664839237168336
d8825810-f2f9-4d8a-a723-bdcaa8f88023,22,8,5818.02,727.25,3.1354942159291497,6.5906443958395435
d8a21486-cee0-41a6-b4ee-2e899e921146,5,13,14642.16,1126.32,1.791759469228055,7.027598413399361
d8a22651-0e70-4bbe-a6ac-e3fe62019448,304,2,893.85,446.92,5.720311776607412,6.1046146450406376
d8d689da-45ca-422d-8244-77fac1391c6f,9,9,8150.17,905.57,2.302585092994046,6.809668247290809
d9201282-db42-4edf-88d1-71a162718d5d,15,8,3817.24,477.16,2.772588722239781,6.169945404515999
d93cb563-73ff-46cb-938f-ecf45762ca8a,573,5,4694.13,938.83,6.352629396319567,6.845699007844694
d9c44408-a011-4645-b2a5-2bc926b91d93,27,12,9289.78,774.15,3.332204510175204,6.653056559012371
d9c86bf2-4b00-4746-8697-6dcd2d9352ac,41,10,12658.52,1265.85,3.7376696182833684,7.1442887834151065
d9cbc443-fdf2-4be3-a778-5644e69c447d,224,8,8432.3,1054.04,5.41610040220442,6.961333959883366
d9e0dae0-8f8c-4adb-8528-2224aef94c47,130,12,8797.02,733.08,4.875197323201151,6.598618014500952
d9edaea4-09ad-4b71-8493-f297cca0263b,58,5,2935.56,587.11,4.07753744390572,6.376914005232245
d9f0724c-23c1-4eaa-8e6b-7612924317f8,80,8,5410.2,676.28,4.394449154672439,6.518084776772613
d9f1e569-135d-4451-9929-c84cec321121,39,8,7224.68,903.08,3.6888794541139363,6.806917852051895
da03063e-d66f-421a-af7e-5712d8282297,92,6,2511.8,418.63,4.532599493153256,6.039373370629867
da1046da-ed0f-4bbc-9da8-34445fcfb074,145,11,8232.2,748.38,4.983606621708336,6.619246197986375
da10ce08-5c31-4981-9f50-6d451c0baf47,92,7,4485.6,640.8,4.532599493153256,6.464276728675756
da1c01f5-ef7a-4f67-9394-5103be5dc7b0,340,1,312.55,312.55,5.831882477283517,5.74795883698903
da35428d-5fed-4a9f-80c1-225260e945c0,32,10,6214.56,621.46,3.4965075614664802,6.433679369246179
da4a4e81-0563-4cdf-b78c-5ac4a1e5a382,205,6,3501.9500000000003,583.66,5.327876168789581,6.3710304816904575
da667e00-c4da-495f-9976-095684a38712,229,4,2219.24,554.81,5.438079308923196,6.320426509230031
da751769-b58e-4e26-82ea-9c6c5ff57832,177,8,8343.53,1042.94,5.181783550292085,6.95075729552668
da83d0ee-2ea5-4e36-bc79-95d2845ab96c,100,1,444.96,444.96,4.61512051684126,6.10022926189937
da943f3c-7d9b-4ed4-8d8f-34c0ea78091c,5,6,5669.389999999999,944.9,1.791759469228055,6.852136855219125
da97dac0-4c53-4475-b36b-197fbfbc4b7b,14,4,3983.92,995.98,2.70805020110221,6.904730709580089
dac8f3a0-1c82-4865-9f4d-92356f83899a,19,11,6118.29,556.21,2.995732273553991,6.322942188621851
dadd002d-05b9-435b-b8a5-4f0605763a89,77,5,5024.7,1004.94,4.356708826689592,6.913677706733903
daea30ad-c169-4b2e-ad66-e91d883a2b4a,488,1,1291.84,1291.84,6.192362489474872,7.16459662788224
db348e35-f648-4a05-970e-5bbe4aee4147,47,8,5788.65,723.58,3.8712010109078907,6.585592176644775
db525b95-c387-4856-8e7c-3e5fffe46afd,221,8,6228.67,778.58,5.402677381872279,6.6587553131227
db79b0f2-0a52-46ea-ab15-8f67b8841d51,38,9,7456.3,828.48,3.6635616461296463,6.72079899842964
db921135-ae62-4f1d-84e4-2e9171b96365,730,1,398.6,398.6,6.594413459749778,5.990464046774399
db9fc6e2-4f15-4bc5-b03b-2a8ccae18cb9,383,6,4664.09,777.35,5.950642552587727,6.657176294481858
dbad35eb-6c53-4ca3-ad81-943a2c1db493,13,7,4965.5,709.36,2.639057329615259,6.565771883786394
dc0ec910-7993-461f-88c5-a41a515c0c6f,165,8,7717.809999999999,964.73,5.111987788356544,6.872884292038655
dc13c7a9-c2c0-479f-bcf6-e6fa4c5cbadf,45,6,3231.04,538.51,3.828641396489095,6.290661320207592
dc19efdc-70c3-4d4e-87cd-21704c1122fb,31,14,8224.35,587.45,3.4657359027997265,6.377491961323671
dc5424aa-e03b-46f2-8598-28e997648317,104,1,1465.12,1465.12,4.653960350157523,7.29037473448544
dc5ac2a2-6fae-44d0-8445-8ec87cc60282,3,2,1437.91,718.96,1.3862943611198906,6.5791956549112784
dc5ce454-305b-4c98-b77a-bd23382ea267,41,11,5928.54,538.96,3.7376696182833684,6.291495062740626
dc889424-ce1a-407c-a590-fa17bc14792e,10,5,3968.7,793.74,2.3978952727983707,6.678015017138614
dcc215a7-cd2d-4305-b4eb-4226ecef3256,163,5,3946.95,789.39,5.099866427824199,6.672526494531761
dcc27522-1d68-4104-af88-58d87fc9ed0c,4,10,7057.700000000001,705.77,1.6094379124341003,6.560705294723003
dcd49d1e-d5e5-4656-b8c6-4ed8a42b787a,28,9,3120.91,346.77,3.367295829986474,5.851541341730644
dcd90640-4e83-46ab-acc3-9cf1b08f946b,80,1,373.06,373.06,4.394449154672439,5.924416212354854
dd1c7572-90e3-4b98-a582-af6dbe257d60,62,10,10420.91,1042.09,4.143134726391533,6.94994274082742
dd25bdaf-782b-49c4-88da-dec63af48760,158,1,290.91,290.91,5.0689042022202315,5.676445535580906
dd6f020e-0ae4-49f5-a1ba-493b1d800c43,221,12,7060.56,588.38,5.402677381872279,6.379071136914833
dd8ffd22-3387-438a-bede-776ba788895a,91,12,9210.47,767.54,4.5217885770490405,6.6444926110711
ddb6f64a-6e14-4181-81b2-adae8f42ea28,24,4,1938.38,484.6,3.2188758248682006,6.185385239745289
ddbc5ea0-c141-46ec-a4e2-641b2a1bd17b,367,4,1934.75,483.69,5.908082938168931,6.18350951132016
ddd83b31-c60a-4514-aae6-b10a2fdc7bae,91,13,10795.8,830.45,4.5217885770490405,6.723171164533923
de0665d5-cbdb-49d3-9968-8a78efe2f58f,73,7,5132.6900000000005,733.24,4.304065093204169,6.5988359506465235
de191f97-d81a-4c0e-85d9-c6b940827de7,79,8,7240.639999999999,905.08,4.382026634673881,6.8091276023654945
de19b71a-d184-47be-b895-23ddac055c24,10,5,5582.23,1116.45,2.3978952727983707,7.018804582757432
