clientid,recency,frequency,monetaryvalue,avgtransactionvalue,recency_log,avg_transaction_log,cluster,PCA1,PCA2,cluster_label,future_revenue,predicted_clv
da1046da-ed0f-4bbc-9da8-34445fcfb074,145,11,8232.2,748.38,4.983606621708336,6.619246197986375,4,1.1808068528990434,1.209382051075992,Loyal High-Value Customers,4281.27,4619.00234928572
da10ce08-5c31-4981-9f50-6d451c0baf47,92,7,4485.6,640.8,4.532599493153256,6.464276728675756,1,-0.1143517821756524,0.1543244282145383,Loyal Customers,4281.27,4598.135299675329
da1c01f5-ef7a-4f67-9394-5103be5dc7b0,340,1,312.55,312.55,5.831882477283517,5.74795883698903,3,-2.476647214784216,0.1376109172105173,New Customers,4281.27,4599.921235909098
da35428d-5fed-4a9f-80c1-225260e945c0,32,10,6214.56,621.46,3.49650756146648,6.433679369246179,0,1.1340793520799806,-0.1520889252216665,Loyal High-Value Customers,4281.27,4232.7751166666685
da4a4e81-0563-4cdf-b78c-5ac4a1e5a382,205,6,3501.9500000000003,583.66,5.327876168789581,6.3710304816904575,1,-0.7720541360414025,0.5290767625624404,Loyal Customers,5073.0,5271.304438649684
da667e00-c4da-495f-9976-095684a38712,229,4,2219.24,554.81,5.438079308923196,6.320426509230031,3,-1.4225956796386496,0.3068882946263668,New Customers,5073.0,5296.905634805198
da751769-b58e-4e26-82ea-9c6c5ff57832,177,8,8343.53,1042.94,5.181783550292085,6.95075729552668,1,0.5966237361898008,1.1313315420308518,Loyal Customers,5073.0,5285.714696363639
da83d0ee-2ea5-4e36-bc79-95d2845ab96c,100,1,444.96,444.96,4.61512051684126,6.10022926189937,3,-2.01544300560984,-0.7100930332494851,New Customers,5073.0,5177.6817249999995
da943f3c-7d9b-4ed4-8d8f-34c0ea78091c,5,6,5669.389999999999,944.9,1.791759469228055,6.852136855219125,0,0.9215709039085812,-1.7313726690036697,Loyal High-Value Customers,5073.0,4809.748293506493
da97dac0-4c53-4475-b36b-197fbfbc4b7b,14,4,3983.92,995.98,2.70805020110221,6.904730709580089,2,-0.0969474547744192,-1.4278664895461726,"Moderate Spend, Low Frequency",5073.0,5042.625098809525
dac8f3a0-1c82-4865-9f4d-92356f83899a,19,11,6118.29,556.21,2.995732273553991,6.322942188621851,0,1.4724830811116294,-0.4410652220239545,Loyal High-Value Customers,5073.0,5050.775785238095
dadd002d-05b9-435b-b8a5-4f0605763a89,77,5,5024.7,1004.94,4.356708826689592,6.913677706733903,1,-0.3015703920965382,-0.0631437743953258,Loyal Customers,5073.0,5097.6931738095245
daea30ad-c169-4b2e-ad66-e91d883a2b4a,488,1,1291.84,1291.84,6.192362489474872,7.16459662788224,3,-2.411431653836724,0.5048081033288426,New Customers,5073.0,5587.96688530303
db348e35-f648-4a05-970e-5bbe4aee4147,47,8,5788.65,723.58,3.87120101090789,6.585592176644775,1,0.5587919478596702,-0.0891024723374439,Loyal Customers,5073.0,5690.618363051949
db525b95-c387-4856-8e7c-3e5fffe46afd,221,8,6228.67,778.58,5.402677381872279,6.6587553131227,1,0.0985307484026611,1.0469871968455884,Loyal Customers,5073.0,5496.395719632033
db79b0f2-0a52-46ea-ab15-8f67b8841d51,38,9,7456.3,828.48,3.6635616461296463,6.72079899842964,4,1.141985259265932,0.0307701192427723,Loyal High-Value Customers,5073.0,5684.790918571429
db921135-ae62-4f1d-84e4-2e9171b96365,730,1,398.6,398.6,6.594413459749778,5.990464046774399,3,-2.7321798811652367,0.6881175025940833,New Customers,5073.0,5134.297569870129
db9fc6e2-4f15-4bc5-b03b-2a8ccae18cb9,383,6,4664.09,777.35,5.950642552587727,6.657176294481858,1,-0.7643618589605454,1.1030929132102711,Loyal Customers,3395.43,4766.394390281381
dbad35eb-6c53-4ca3-ad81-943a2c1db493,13,7,4965.5,709.36,2.639057329615259,6.565771883786394,0,0.657651431667539,-1.1336815774393858,Loyal High-Value Customers,3395.43,4386.315198528136
dc0ec910-7993-461f-88c5-a41a515c0c6f,165,8,7717.809999999999,964.73,5.111987788356544,6.872884292038655,1,0.4975671023248763,1.0105425921263635,Loyal Customers,7393.147500000001,7135.046810064933
dc13c7a9-c2c0-479f-bcf6-e6fa4c5cbadf,45,6,3231.04,538.51,3.828641396489095,6.290661320207592,2,-0.2898038363814299,-0.5648815502129395,"Moderate Spend, Low Frequency",7393.147500000001,6540.501777575758
dc19efdc-70c3-4d4e-87cd-21704c1122fb,31,14,8224.35,587.45,3.4657359027997265,6.377491961323671,4,2.2572563787937683,0.363444450433872,Loyal High-Value Customers,7393.147500000001,5777.01716060606
dc5424aa-e03b-46f2-8598-28e997648317,104,1,1465.12,1465.12,4.653960350157523,7.29037473448544,3,-1.8271491680715792,-0.5663101338844396,New Customers,7393.147500000001,6481.563623225105
dc5ac2a2-6fae-44d0-8445-8ec87cc60282,3,2,1437.91,718.96,1.3862943611198906,6.5791956549112784,2,-0.4859627578280777,-2.809386594983503,"Moderate Spend, Low Frequency",7393.147500000001,7037.137335301361
dc5ce454-305b-4c98-b77a-bd23382ea267,41,11,5928.54,538.96,3.737669618283368,6.291495062740626,1,1.1696533319256486,0.0634126549657592,Loyal Customers,7393.147500000001,4833.939654999997
dc889424-ce1a-407c-a590-fa17bc14792e,10,5,3968.7,793.74,2.3978952727983707,6.678015017138614,2,0.1893768419892828,-1.5724409278480524,"Moderate Spend, Low Frequency",7393.147500000001,5520.381992272725
dcc215a7-cd2d-4305-b4eb-4226ecef3256,163,5,3946.95,789.39,5.099866427824199,6.672526494531761,1,-0.7808226524780422,0.3410162940776286,Loyal Customers,7393.147500000001,6758.176429487177
dcc27522-1d68-4104-af88-58d87fc9ed0c,4,10,7057.700000000001,705.77,1.6094379124341005,6.560705294723003,0,1.9757567084360816,-1.3941159998594483,Loyal High-Value Customers,7393.147500000001,5994.350086298701
dcd49d1e-d5e5-4656-b8c6-4ed8a42b787a,28,9,3120.91,346.77,3.367295829986474,5.851541341730644,1,0.3886934916583166,-0.6733040500086198,Loyal Customers,7393.147500000001,6724.68870064935
dcd90640-4e83-46ab-acc3-9cf1b08f946b,80,1,373.06,373.06,4.394449154672439,5.924416212354854,3,-1.9508076979463824,-0.8747611033891528,New Customers,7393.147500000001,6985.156564761903
dd1c7572-90e3-4b98-a582-af6dbe257d60,62,10,10420.91,1042.09,4.143134726391533,6.94994274082742,4,1.7365519481201783,0.7857188473630079,Loyal High-Value Customers,7393.147500000001,6947.3785805627695
dd25bdaf-782b-49c4-88da-dec63af48760,158,1,290.91,290.91,5.068904202220232,5.676445535580906,3,-2.208189699996561,-0.4058736465330247,New Customers,7393.147500000001,6445.088466190476
dd6f020e-0ae4-49f5-a1ba-493b1d800c43,221,12,7060.56,588.38,5.402677381872279,6.379071136914833,4,0.9772681709933208,1.4501246822540232,Loyal High-Value Customers,7393.147500000001,6457.726518381619
dd8ffd22-3387-438a-bede-776ba788895a,91,12,9210.47,767.54,4.5217885770490405,6.6444926110711,4,1.7182396272675875,1.0704682316898986,Loyal High-Value Customers,7393.147500000001,7016.551963852813
ddb6f64a-6e14-4181-81b2-adae8f42ea28,24,4,1938.38,484.6,3.218875824868201,6.185385239745289,2,-0.6849459821960201,-1.2987249974933652,"Moderate Spend, Low Frequency",6932.124,6219.1549897252735
ddbc5ea0-c141-46ec-a4e2-641b2a1bd17b,367,4,1934.75,483.69,5.908082938168931,6.18350951132016,3,-1.6469915701830795,0.6077460763849744,New Customers,6932.124,6506.145346861473
ddd83b31-c60a-4514-aae6-b10a2fdc7bae,91,13,10795.8,830.45,4.5217885770490405,6.723171164533923,4,2.2108925066579324,1.3281954758522343,Loyal High-Value Customers,6932.124,6431.715169415581
de0665d5-cbdb-49d3-9968-8a78efe2f58f,73,7,5132.6900000000005,733.24,4.304065093204169,6.598835950646524,1,0.0955857997300049,0.0660060207354642,Loyal Customers,6932.124,6458.466617164501
de191f97-d81a-4c0e-85d9-c6b940827de7,79,8,7240.639999999999,905.08,4.382026634673881,6.809127602365495,1,0.6639436017422956,0.4385647517347945,Loyal Customers,6932.124,6216.667066818181
de19b71a-d184-47be-b895-23ddac055c24,10,5,5582.23,1116.45,2.3978952727983707,7.018804582757432,0,0.5091506858275938,-1.38858740139215,Loyal High-Value Customers,6932.124,5069.640074220779
de1b2818-b323-4e9f-8ea5-9491e5ae280e,117,3,784.1999999999999,261.4,4.770684624465665,5.5698700570699335,3,-1.6468862912846804,-0.4069557811321483,New Customers,3573.21,4575.741390000003
de6036e8-d7ba-401a-ad47-8d03fd4f2e5a,7,1,1262.91,1262.91,2.079441541679836,7.141965369640137,2,-0.9468958029191592,-2.414911518270171,"Moderate Spend, Low Frequency",3573.21,6384.225284047616
de774416-6ed6-43ab-a11f-468ffce1b6fc,110,2,1495.36,747.68,4.709530201312334,6.618311655910695,3,-1.6625532026969796,-0.4463735570334577,New Customers,3573.21,4882.727700000004
de8a5b10-5b28-4073-b7fc-4ae2bf44b3dc,24,7,5355.780000000001,765.11,3.218875824868201,6.641325762563808,0,0.5277271827433274,-0.6780687786185039,Loyal High-Value Customers,3573.21,4459.685709502169
de9bd7ab-10be-4fb5-a1e7-0e24c3950bfe,411,8,3035.86,379.48,6.021023349349527,5.941433613502417,1,-0.7552728345206163,1.1216445084636428,Loyal Customers,4594.99,5089.152330497832
de9cf4c6-aaab-4660-8343-3bf4014c8cd1,90,5,6662.91,1332.58,4.51085950651685,7.195622334323528,1,-0.0320105190717409,0.2328283211165062,Loyal Customers,4594.99,4790.9722507792185
deb53b05-c6c9-4030-8aac-48d85b1f7542,3,6,2725.13,454.19,1.3862943611198906,6.12071491420526,0,0.4830132251332588,-2.354366574883326,Loyal High-Value Customers,4594.99,4285.631153333329
def3f1f0-e331-4752-af4f-cbde62eb0123,29,1,669.24,669.24,3.4011973816621555,6.507635857198725,2,-1.537046556451555,-1.5453158879258997,"Moderate Spend, Low Frequency",4594.99,4716.969102748913
def4d40b-b5e8-4fee-a7f1-916a7fd51b49,62,8,6747.06,843.38,4.143134726391533,6.738602630236532,1,0.6515226016274538,0.2129284210778736,Loyal Customers,4594.99,4788.457550259736
deff0742-8204-4f4c-ab09-605aeb447c5c,102,6,4473.12,745.52,4.634728988229636,6.615422408314929,1,-0.3318017051203493,0.1482342386875917,Loyal Customers,4594.99,4999.9268292490815
df0c71ea-6c46-4eac-bc9a-a057dfe5398c,60,8,4981.17,622.65,4.110873864173311,6.435589313571718,1,0.3130861052253725,-0.011161544143176,Loyal Customers,4613.772,4943.159970735929
df14d549-eeb0-4474-925e-4ea1c9139a28,21,10,6215.84,621.58,3.091042453358316,6.433872134137864,0,1.2792769477522967,-0.439453548524043,Loyal High-Value Customers,4613.772,4532.484709848483
df19a223-1d21-43ac-a60f-d00b2ac9ebef,98,13,6813.9,524.15,4.59511985013459,6.263683936068785,4,1.3955343894756032,0.9264765802624244,Loyal High-Value Customers,4613.772,6387.941554696972
df28934e-0a95-4efe-9103-81e0606b99f8,103,7,6102.04,871.72,4.6443908991413725,6.771614771289501,1,0.1660360628582743,0.4177794871683592,Loyal Customers,4613.772,5180.6685261038965
df642d28-afb7-4206-969a-c9938e0b3f83,230,3,2438.61,812.87,5.442417710521793,6.701800648088608,3,-1.5591389883039937,0.257873733705758,New Customers,4613.772,5835.986521471861
df77d4ef-1a1e-4923-98d8-dc5bfe57d597,20,7,6595.89,942.27,3.044522437723423,6.849352561906143,0,0.8358227152696441,-0.6603964670606592,Loyal High-Value Customers,4613.772,4877.089926190474
df80b9d6-6973-4adb-80b4-f44864d505d9,186,5,5965.46,1193.09,5.231108616854587,7.085139667996275,1,-0.4277046435752349,0.6640775002493378,Loyal Customers,4613.772,4753.12407125541
dfb6db81-4702-4e37-9d77-885ca32e8f62,376,1,233.28,233.28,5.932245187448011,5.456516981221582,3,-2.5282343925802397,0.1997445053017706,New Customers,4613.772,4991.391217727271
dfc018b9-5124-43c4-a8bf-5f427ef529c5,7,11,7445.8,676.89,2.079441541679836,6.518985032889852,0,2.063124356380384,-0.9395330487294048,Loyal High-Value Customers,4613.772,4170.721147532472
dfd6905f-9f39-48ec-9833-8def7077d5cd,639,1,1464.8,1464.8,6.461468176353717,7.29015644749175,3,-2.473352704765454,0.7153356478596917,New Customers,4613.772,5464.195820000001
dfe3b86e-4288-4e0f-84f7-4e6f7d9e826d,10,12,8715.73,726.31,2.3978952727983707,6.589352796550366,0,2.379430921138337,-0.4919322853496871,Loyal High-Value Customers,8801.64,6237.260775757578
e00c48e8-b908-45b5-971f-6f78cd546858,7,12,8790.37,732.53,2.079441541679836,6.597868496542164,0,2.508062752220679,-0.7092391804754953,Loyal High-Value Customers,8801.64,7841.516929523815
e00e28f6-eab5-45df-b49b-7df6b0642793,59,10,9717.22,971.72,4.0943445622221,6.880096270988163,4,1.6145340130471155,0.670940431901249,Loyal High-Value Customers,5362.896000000001,5320.284699718618
e017478b-c628-4b71-a54e-10bcf95b2e0a,161,2,1825.84,912.92,5.087596335232384,6.81774304027111,3,-1.7322072154401127,-0.1406348570984201,New Customers,5362.896000000001,5338.066576515153
e045f643-9e9d-48e9-85be-20d5a890ef0b,161,5,3212.9200000000005,642.58,5.087596335232384,6.467046339433395,3,-0.9219084907787892,0.2486767373604412,New Customers,5362.896000000001,4867.038377554117
e060a9a7-9e85-4894-8e61-e46950c91c53,69,6,3926.72,654.45,4.248495242049359,6.485322022643818,2,-0.3020195930590328,-0.1878990021066038,"Moderate Spend, Low Frequency",5362.896000000001,5930.762462640693
e07079af-7b9e-4b82-ab99-82e40c3565e8,12,7,5202.57,743.22,2.5649493574615367,6.6123366900475125,0,0.73112641972399,-1.159217737518619,Loyal High-Value Customers,5362.896000000001,5489.661873636365
e0b8bb06-4eb9-41fe-82b1-42d183f978b0,27,2,1048.74,524.37,3.332204510175204,6.264102776268335,2,-1.2587051310789272,-1.473908853864396,"Moderate Spend, Low Frequency",5362.896000000001,4904.497554775231
e0c8da86-c8a0-463a-b981-42feaec97e0e,38,4,1766.73,441.68,3.6635616461296463,6.092847161396585,2,-0.8779284280158092,-1.0029622280964765,"Moderate Spend, Low Frequency",2594.235,3645.7106210173097
e0f48741-e9ec-4873-9a56-1c774de99ffa,13,10,6364.360000000001,636.44,2.639057329615259,6.457460154956179,0,1.4702847493518716,-0.743027711971215,Loyal High-Value Customers,2594.235,4927.921075656009
e10bd4ce-6cd9-45cb-81f7-9c008f538a0c,461,2,1133.07,566.54,6.135564891081739,6.341311231453134,3,-2.244125581462334,0.5235295347939352,New Customers,2594.235,3387.193389653673
e117ffb8-575d-416e-972c-954b2fb6cbd5,152,5,3056.58,611.32,5.030437921392435,6.417255021677392,3,-0.932459641169746,0.1903322409246722,New Customers,2594.235,3553.492330201459
e12f72f6-1a99-453a-8529-c41cd92957ca,17,6,4884.07,814.01,2.8903717578961645,6.703200383104238,0,0.3732068189447212,-1.041843011302504,Loyal High-Value Customers,5807.835,5920.957237402604
e13e2f7b-c4f5-44fd-a023-26228782e210,25,12,9204.27,767.02,3.258096538021482,6.643815774475261,4,2.1687500852875323,0.1736928185535566,Loyal High-Value Customers,5807.835,5419.755532619053
e148adeb-adc3-43fa-ab40-ce07a6b08dd1,181,10,11810.61,1181.06,5.204006687076795,7.075013958099046,4,1.6327306001732975,1.6963197410824202,Loyal High-Value Customers,5807.835,5461.220921666668
e149b948-28cf-4d6e-b379-1016ddb578cc,38,6,2978.77,496.46,3.6635616461296463,6.209515151356182,2,-0.2807874049503479,-0.7106825143263898,"Moderate Spend, Low Frequency",5807.835,5014.264785915753
e150719f-809d-43fa-abd0-47f5f111ad80,38,12,10790.8,899.23,3.6635616461296463,6.802650286231108,4,2.338229072625701,0.6419803052932083,Loyal High-Value Customers,5807.835,5904.946164675324
e150d33a-1912-4347-993b-5c4175729f11,162,2,680.1400000000001,340.07,5.093750200806762,5.832087734809125,3,-1.9614650716701367,-0.2668179048290899,New Customers,3930.3600000000006,5006.746855476186
e15b89f2-6e5f-4c5a-8295-140bb8c7c20b,84,10,5585.73,558.57,4.442651256490317,6.327168631633044,1,0.6712327053247785,0.4471583095519659,Loyal Customers,3930.3600000000006,3884.5861095238056
e19f7600-c404-4721-b161-33d3597cdc7d,87,3,2619.31,873.1,4.477336814478207,6.773194785586442,2,-1.178334396865148,-0.4058637758336963,"Moderate Spend, Low Frequency",3930.3600000000006,5755.895284567096
e1be5d0c-9ebc-4cb9-885e-1bce1ce9db22,344,1,1705.0,1705.0,5.84354441703136,7.441906728051625,3,-2.204856477623189,0.3045428459365448,New Customers,3930.3600000000006,4279.214667640687
e1c1b359-c07c-4fe9-b7f2-3351bde2a425,0,6,2430.5,405.08,0.0,6.006550184526023,0,0.9201891774100108,-3.3709429621656386,Loyal High-Value Customers,3930.3600000000006,3963.0088023809476
e1fc024a-5b76-45a2-8ccd-916b579a05ba,0,8,11894.84,1486.86,0.0,7.305094124945164,0,3.152793868028536,-2.1383556889624806,Loyal High-Value Customers,3930.3600000000006,4739.2281660606
e1ffd300-74d6-4aff-b0ce-d18fae2aa777,314,4,4540.8,1135.2,5.752572638825633,7.035444640123027,3,-1.0749262116099565,0.7944217036193902,New Customers,4147.64,4951.983252380959
e25bea79-db69-4da2-94f9-61bd72549759,178,7,4553.84,650.55,5.187385805840755,6.479354139590915,1,-0.3348979828586836,0.6264011943664377,Loyal Customers,4147.64,5845.7582877705645
e26ee436-3c87-43c7-9a81-7339ffab7bdc,79,5,3846.94,769.39,4.382026634673881,6.646896880129682,2,-0.5440326315633244,-0.1793909728344105,"Moderate Spend, Low Frequency",4147.64,4786.521401861477
e29193a6-c2d1-486c-82a1-8b7978543e78,217,7,8126.22,1160.89,5.384495062789089,7.057803268559129,1,0.3026244099147689,1.173223526180526,Loyal Customers,4147.64,4082.4141517316057
e2d4d02c-0cc6-40ce-99b3-114b14bc578b,114,4,3254.92,813.73,4.74493212836325,6.702856770009198,2,-0.9695584782664676,-0.0666036432713567,"Moderate Spend, Low Frequency",4147.64,4843.487207077928
e2e1697d-fa9b-4d6a-9c67-bdcdf252b1e6,51,12,8539.08,711.59,3.951243718581428,6.568906219955112,4,1.7891376181338996,0.5894002051982188,Loyal High-Value Customers,4147.64,4687.201061666672
e2e8d4a8-3100-4054-af26-0c6b974ea216,90,12,17975.670000000002,1497.97,4.51085950651685,7.3125334845601,4,3.459258114318334,2.0614684605546945,Loyal High-Value Customers,4773.27,5125.412670952386
e2ec2aed-9869-4296-94fa-03f79813d62e,305,2,940.48,470.24,5.723585101952381,6.155367518377918,3,-2.135020839152669,0.2094549296703878,New Customers,4773.27,5044.137834199138
e2f1022a-0e5f-4cf9-a22f-56ee8d2fbdce,452,1,1814.28,1814.28,6.115892125483034,7.503995004773015,3,-2.2805567512226994,0.5101132575979737,New Customers,4773.27,5716.789883593074
e302617e-3116-44e7-a7f5-2399639e3bda,24,7,6477.66,925.38,3.218875824868201,6.831284517639227,0,0.7500644680279668,-0.5502362658915341,Loyal High-Value Customers,4773.27,4891.107318051952
e3286d51-4967-40a0-adeb-c3919f0a46aa,431,1,1136.6,1136.6,6.068425588244111,7.036676059048976,3,-2.397893116923061,0.3992371172494973,New Customers,4773.27,4576.327286363634
e347fc4c-4033-4223-9f2e-a24ca2dc08de,147,5,3405.42,681.08,4.997212273764115,6.5251469530169,3,-0.8514482023965261,0.2065208719254891,New Customers,4773.27,4992.329818571432
e34a432f-511c-460b-820a-cef2a719ff11,40,10,7137.1,713.71,3.713572066704308,6.571876866012754,4,1.239315599032959,0.106947661722457,Loyal High-Value Customers,4773.27,5684.424134393945
e37ff53f-649b-4a3d-87f3-a9f92d224660,209,3,2230.48,743.49,5.3471075307174685,6.612699420200411,3,-1.5663156952278623,0.1665750682488261,New Customers,4773.27,5352.76424666667
e38ce023-d300-42c0-9219-3f700e08cd0a,141,7,6885.200000000001,983.6,4.955827057601261,6.892235467324101,1,0.2099140229995797,0.7278522467877144,Loyal Customers,4773.27,6136.107410429573
e3931b34-9b4e-4445-9231-2cd1ab091ab9,242,4,4167.36,1041.84,5.493061443340548,6.9497030395898935,3,-1.0561666397704512,0.5678538234788285,New Customers,4773.27,5521.982635114886
e3952c25-fb25-4c55-9f97-8ecbefb9c138,79,4,2187.42,546.86,4.382026634673881,6.306019779856304,2,-1.05138869061216,-0.4455717896776158,"Moderate Spend, Low Frequency",5014.4914285714285,4889.055356818175
e3a88670-4905-4cfa-a788-9b845817bf8e,7,8,5389.19,673.65,2.079441541679836,6.514194037876797,0,1.1201363221524174,-1.4051341770475811,Loyal High-Value Customers,5014.4914285714285,4892.2483973593
e3ae2d0f-1e85-45fa-8d9b-0b013b5b566b,37,12,12275.1,1022.92,3.6375861597263857,6.931393677547536,4,2.6416773622613183,0.792689823726511,Loyal High-Value Customers,5014.4914285714285,5308.89041357142
e3b9f954-403b-45b0-ba59-0a14cb7f71d6,27,7,5850.24,835.75,3.332204510175204,6.729525340091436,0,0.5852083842212028,-0.5413675604502018,Loyal High-Value Customers,5014.4914285714285,5253.421053333325
e3ba7fd7-1edb-4c21-b4b0-f0bb70b03b8d,248,1,910.6,910.6,5.517452896464707,6.815201297371529,3,-2.2457230763227,-0.0172025969394491,New Customers,5014.4914285714285,5280.576080259731
e3d32d34-1e09-42f2-8799-ec080de24258,160,9,8983.02,998.11,5.081404364984463,6.906864882696991,4,0.9377105441453258,1.2101074517376709,Loyal High-Value Customers,5014.4914285714285,5449.502763571422
e3d4e13e-15ed-427a-9d3d-334e847ddf4c,62,7,5931.21,847.32,4.143134726391533,6.743257923100661,1,0.3113673996008413,0.042879504270646,Loyal Customers,5014.4914285714285,5498.882399523805
e3d5128e-934c-425e-9a32-c4c3647dbcb4,20,5,3316.9,663.38,3.044522437723423,6.498854274938072,2,-0.170952182915336,-1.1881946072052338,"Moderate Spend, Low Frequency",2205.1200000000003,3891.583307261069
e3d716eb-72cb-47ab-a407-70af0fb8dd05,187,2,2384.56,1192.28,5.236441962829949,7.084461096990456,3,-1.674687232868809,0.0285731010409663,New Customers,2205.1200000000003,3396.6770946753218
e3f5d239-74a7-4120-a936-bb4daa3176ee,10,11,8367.18,760.65,2.3978952727983707,6.635487132582711,0,2.131886527231588,-0.6087347469234554,Loyal High-Value Customers,3371.5,3988.636898917749
e40fb96c-1acf-4d7a-bcbd-3151c00e918b,89,6,6937.34,1156.22,4.499809670330265,7.05377585604976,1,0.2047946158519358,0.3333498790878788,Loyal Customers,3371.5,5118.383966630036
e41d8323-d16c-43fc-822c-94579eaf548d,78,7,6597.96,942.57,4.3694478524670215,6.849670553895424,1,0.3626043188093077,0.2793282100894698,Loyal Customers,3371.5,4093.882352597402
e41e7dc9-3831-47de-9f31-8ca1d75e29d1,132,8,9110.36,1138.8,4.890349128221754,7.038608087400899,1,0.8527769520847464,1.0120552421935178,Loyal Customers,3371.5,5331.942166904768
e423ec9c-b50e-42cd-84b7-663eab7b4b88,7,6,6126.22,1021.04,2.079441541679836,6.92955590894099,0,0.9092673893548392,-1.4753272901288637,Loyal High-Value Customers,3371.5,3721.2500945887437
e423eff5-6a90-4ad6-9369-53a1d79f80a0,108,9,7965.61,885.07,4.691347882229144,6.78679595425622,1,0.8755131254302848,0.8175943631862158,Loyal Customers,3371.5,6023.188500714287
e46c20ac-9f57-4d7e-b5bc-bf0d7f254d45,99,7,4970.7300000000005,710.1,4.605170185988092,6.566813066889472,1,-0.0441496342090262,0.2610615339942649,Loyal Customers,3371.5,4354.594537207792
e472348d-96f7-44e8-911d-f0fd6ceb53e1,82,11,8008.37,728.03,4.418840607796598,6.591714883425301,4,1.3383377275384114,0.7834089171044041,Loyal High-Value Customers,3371.5,3669.6302817099554
e4748e38-e834-4c66-9736-fe8f65455322,136,1,1800.24,1800.24,4.919980925828125,7.496230595598113,3,-1.8558300488451824,-0.3394928987339791,New Customers,3153.8999999999996,3979.996451515154
e49bb644-8212-417c-89d3-88bca207ce75,54,6,3722.8,620.47,4.007333185232471,6.43208763947196,2,-0.2562234492749131,-0.3821397861358466,"Moderate Spend, Low Frequency",3153.8999999999996,4093.356865844161
e4a1535f-c24d-48f5-b3d3-7ed45e710618,46,6,5244.29,874.05,3.8501476017100575,6.774281027582166,1,0.1014996783438599,-0.3202321717166014,Loyal Customers,8084.292,5955.099640844158
e4ab38ab-01cb-4488-9ef6-422b322b67cb,126,1,30.61,30.61,4.844187086458591,3.4534735262275262,3,-2.179445767498229,-0.5948777328540653,New Customers,8084.292,7760.253394285717
e4cf8ff1-b68e-4874-88ec-252648541ab2,237,4,2720.5,680.12,5.472270673671475,6.523738502079842,3,-1.335477166582293,0.3882490079092843,New Customers,8084.292,7153.699881558449
e4f741af-a105-4a50-9f25-102a0d07e34c,178,9,8560.51,951.17,5.187385805840755,6.858743590277957,1,0.8160905529309659,1.2371147647363137,Loyal Customers,8084.292,7619.410371428573
e506df78-ec50-453f-bbfd-49ce5e52f446,167,8,6861.49,857.69,5.123963979403259,6.755407972099974,1,0.3235780360403673,0.9214614632607442,Loyal Customers,8084.292,6996.1838544505545
e5212807-2eb3-4cc2-a796-d23b93a318a9,455,4,2912.21,728.05,6.1224928095143865,6.591742316762295,3,-1.5299221584387726,0.8711581484089098,New Customers,8084.292,6776.755684935068
e54c0880-b3fa-47d0-9681-2fbea1bedbd5,128,7,8855.18,1265.03,4.859812404361672,7.143641299105824,1,0.6346530199683857,0.8842385899014028,Loyal Customers,5178.32,5342.6702483333365
e5506e84-7b31-4612-b952-590ccc35b169,198,9,5809.09,645.45,5.293304824724492,6.471495855700562,1,0.2329430426747841,0.9987103807385904,Loyal Customers,5178.32,5412.8992546453555
e5532ae2-f88a-4f93-8990-baadc8e85612,83,7,6706.5,958.07,4.430816798843313,6.86596406492033,1,0.362177169776078,0.3352117783597623,Loyal Customers,5178.32,5132.553186688315
e586ea5b-de0f-4eca-b11e-22f9eca3aa43,327,5,3645.93,729.19,5.793013608384144,6.593304774249646,3,-1.0882629005154527,0.7982189976543873,New Customers,5178.32,5464.600485974029
e59bc73d-7b2d-4d0b-bdfc-e428f5516362,12,7,5101.89,728.84,2.5649493574615367,6.5928253320372185,0,0.7111733785052702,-1.1706897107968228,Loyal High-Value Customers,5178.32,5416.41338261905
e59ed735-b2e4-4b08-9660-b3043e6c603a,107,2,1968.06,984.03,4.68213122712422,6.89267209756108,3,-1.559077740254821,-0.4119400851502001,New Customers,5178.32,5244.776013658013
e5a92c80-0369-4ee6-a6cb-797db9db98c4,99,7,3996.11,570.87,4.605170185988092,6.348911692822165,1,-0.2373025248783629,0.1500085483327329,Loyal Customers,5178.32,5180.3838959374
e5acca59-2792-46d6-9860-9770e763a386,4,7,2329.96,332.85,1.6094379124341005,5.810691790303878,0,0.5033967334993421,-2.1640787887120765,Loyal High-Value Customers,6562.079999999999,5858.285837820512
e5b6e199-56c2-4fc5-9f44-add94c0657d6,275,1,422.8,422.8,5.62040086571715,6.049261645834199,3,-2.379198028175382,0.0002142545156746,New Customers,6562.079999999999,6527.7639738095195
e5c1a759-fe7d-4403-8072-de8ee36c7f63,699,1,1343.04,1343.04,6.551080335043404,7.20343528254498,3,-2.5295176075604804,0.7650046289899802,New Customers,6705.85,6215.183671731592
e5cbc6a6-148d-4b21-89d8-5f5a84744e00,544,5,2123.71,424.74,6.300785794663244,6.053828831304532,3,-1.57145689138705,0.9848249825456792,New Customers,6705.85,6440.588889761899
e60de9fc-18bd-42ed-9a1f-c3cb95882f56,44,6,3865.92,644.32,3.80666248977032,6.469746317797943,2,-0.1561246347961903,-0.5081251880401886,"Moderate Spend, Low Frequency",6705.85,6313.844757662334
e6188e19-229f-4af6-af1b-40e6cd7186ba,74,9,8250.6,916.73,4.31748811353631,6.821903229712354,4,1.0656390138914391,0.5849680188354146,Loyal High-Value Customers,6705.85,6361.344242857134
