Username,location,date,content,Rating,Category
Jimmy Sims,US,"Jan 3, 2025Verified","Is an awesome product.The product was exactly as pictured, every one I ordered was awesome and the people I gave them to loved them.Date of experience: November 22, 2024",4,Home
Janine,GB,"Dec 26, 2024Verified","Lovely productLovely product, kept me informed, really loved it would recommend this company to family and friendsDate of experience: November 13, 2024",5,Home
Meyer Lansky,US,"Dec 24, 2024","Ordered item on December 9thOrdered item on December 9th. Finally received a tracking number, but it leads me to a Chinese delivery service that gives me ""unable to track item, error with order number"". I've emailed Sunnyzone twice but haven't gotten a response or a notification that my email was received at all.  It's December 24th and it looks like my item will not be here by Christmas. I think the site is a scam anyway, since it leads you to believe that it's an American company when after investigation it's actually Chinese. I'm notifying my bank that it's a scam so I can get my money back. Date of experience: December 24, 2024",1,Home
Nancey Tolbert,US,"Dec 23, 2024Verified","Sympathy BlanketThe blanket was beautiful and picture was exactly as it was sent. The quality of the material is very good. I would recommend them to my friends and family.Date of experience: November 11, 2024",5,Home
Breanne Cassiday,US,"Jan 3, 2025Verified","Horrible outcome Took a long time.  Tried to get in contact about tracking or knowing the status of my product.   Never gotten word from anyone.   Then when  l received my blanket they're wooden shards that I had to pick out!Date of experience: November 22, 2024",2,Home
deborah,US,"Dec 23, 2024","I need to change my address for…I need to change my address for delivery because fed ex does not deliver to p o box. Hardest company I know of to get something done because communication is email only. Very unhappy. Paid 95 dollars for a order I’m unable to get!Date of experience: December 23, 2024",1,Home
Jeneua,US,"Dec 20, 2024","I was really excited to order a gift… I was really excited to order a gift for a grieving friend who recently lost his daughter. I placed my order on 11/26/24 and received an email 11/28 that my order is getting ready to ship. I reached out on 12/12 to check the status and was advised it would take 3-7 business days before it would be shipped. I was instructed to wait for my confirmation e-mail before following up. I will be requesting a refund since he clearly won't get this item anytime soon. Date of experience: December 20, 2024",2,Home
REBECCA COOLEY,US,"Dec 27, 2024Verified","5 girls who loved they parents dearly. The looks on the girls faces when they opened their gifts on Christmas morning and saw their parents faces on the throws.  Date of experience: December 25, 2024",5,Home
Kay Harris,US,"Dec 27, 2024Verified","It’s just perfect for the garage as my…It’s just perfect for the garage as my husband is a mechanic. Looks great fast shipping.Date of experience: November 15, 2024",5,Home
PhillipB,US,4 days agoVerified,"Very happy with thr quality and deep…Very happy with the quality and deep colorsDate of experience: November 29, 2024",5,Home
Vicky Moreno Sparber,US,"Dec 5, 2024","Nicer then expectedI just received my order and was extremely pleased how my scrabble family name plaque turned out. Came on the date promised, can't wait to give to mil for Christmas.  Hubby said it looks like an expensive gift- but we'll never tell.  Date of experience: December 05, 2024",5,Home
Barbara and Willie McRae,US,"Dec 2, 2024Verified","Chicken SignQuality of product was great…exactly as described…is going to be a great Christmas gift for my niece and her hubby as they just started raising chickens this year. Service was excellent. I am a very satisfied customer.Date of experience: October 21, 2024",5,Home
Jean Nichols,US,"Dec 31, 2024Verified","Memory BlanketI was hesitant to buy from Facebook. But the blanket I bought was beautiful and well made.Date of experience: November 19, 2024",5,Home
Matt Estes,US,"Updated Dec 23, 2024","SCAM TERRIBLE CUSTOMER SERVICE SCAMI ordered a memorial blanket and picture for my sister's dogs on November 2nd. 108$ charged immediately, no delivery guarantee or even a confirmation. I figured 2 months was plenty of time to receive by Christmas. NOPE. With multiple emails I received 1 response with tracking information saying out for delivery, but the tracking numbers go to 2 different shippers. The first says delivered to local carrier, the second (local carrier) says waiting on delivery. No replies to emails since. Phone number to customer service isn't real also. Called it and no answer, got a call from a guy in Alabama later saying he missed a call from me. Sunnyzone is listed in Oregon. Direct link on website to phone number once clicked is 123456789. SHADY BUSINESS Update: product now shown delivered to another state. WOWDate of experience: October 31, 2024",1,Home
Frank Corrick,CA,"Jan 3, 2025Verified","If I could give zero stars I wouldIf I could give zero stars I would.   I still have not received my full purchase.    I have emailed twice and called once but no response at all.   I will dispute the charge to my card with my bank.   Your company has let me down and failed in customer service.    Date of experience: November 22, 2024",1,Home
Michael Baskerville II Admire_,US,"Dec 24, 2024","I will never order from this place againI will never order from this place again. It’s been 18 days and my order is still in transit. This was an important and sentimental gift for my wife that was expected to be here before Christmas. This is ridiculous. Date of experience: December 05, 2024",1,Home
narrelle marchesi,AU,"Jan 1, 2025Verified","I got some one else’s blanketI got some one else’s blanket, was for my granddaughter of her nan who passed and we got one of a family we don’t even knowDate of experience: November 19, 2024",1,Home
Rose,US,"Dec 29, 2024","Please never received my order I send…Please never received my order I send bunch of messages called your phone which it's non working number helpDate of experience: December 13, 2024",1,Home
Denise Jensen,GB,"Dec 19, 2024","ordered a pillow on 2nd December 2024…ordered a pillow on 2nd December 2024 item still not received. Ive sent 3 emails asking for an update as to if my item will be delivered before Christmas and had no response. The pillow is a special gift for my Dads wife who sadly passed nearly 4 weeks ago.All I want is an update so I can get something else if its not going to arrive on time. 😔 Date of experience: December 19, 2024",1,Home
Cecilia Chamberlain,US,"Jan 1, 2025","SCAM!!SCAM!!! Do not buy from this company.   If you read reviews they do not give you anyway to contact them.  Shipping trackers don’t work!!   I ordered 12/9 have heard nothing!   Pretty sure I’ve been scammed!  Date of experience: December 09, 2024",1,Home
Richard,GB,"Updated Dec 22, 2024","Very Disappointing I placed an order on the 9th of December. Asked a question to confirm something and got a pretty quick response but radio silence since then despite a couple of followups by email and the Web form. I accept that they're likely busy at Christmas, but it's super disappointing that I've had no response on shipping despite paying for an express service.Really concerned a family member will not get their Christmas present this year.Update: After seeing this review, I got the same ""We've sent you a message"" as others here, promising my parcel was on the way to the airport. Tracking shows that as untrue.They stated ""Delivered by 17th December"" when I ordered and paid for express delivery. I STRONGLY RECOMMEND YOU DO NOT DO BUSINESS WITH THIS COMPANY. VERY DISAPPOINTING.Date of experience: December 19, 2024",1,Home
Troy,CA,"Dec 30, 2024","Ordered a blanket on November sometime…Ordered a blanket on November sometime and now it's going on 31 days and still no package or response from emails Date of experience: November 22, 2024",1,Home
William,US,"Dec 24, 2024Verified","Gift to my wifeI was able to upload a photo of my in-laws for my wife’s blanket. It arrived and the blanket with photo was amazing. It was so realistic that it made her cry. She wraps up in it when she is missing them. Thanks for thinking of this type of gift.Date of experience: November 11, 2024",5,Home
NordVPN Customer,US,"Dec 26, 2024Verified","Excellent quality and workmanshipExcellent quality and workmanship. Truly love the tribute to my dad. THANK YOU.....Date of experience: November 14, 2024",5,Home
Stephanie Knapp,US,"Dec 31, 2024Verified","Great Christmas giftMy father in law was so happy with his sign. It def fits his personality Date of experience: November 18, 2024",5,Home
Thomas Williams,US,6 days agoVerified,"I never received my orderI never received my order. Can I get a refund as I guessing it was lost Date of experience: November 26, 2024",1,Home
dj shanahan-patchett,US,"Jan 3, 2025Verified","signsloved the personalized signs as gifts, well receivedDate of experience: November 22, 2024",5,Home
Claire Ellen Ranger,GB,"Dec 13, 2024Verified","Dimensions Hi 👋 Yes, good customer service and delivery,  I did however think the picture was going to be big, for the cost. But never the less, it's in my bathroom.  I should of looked at the dimensions. So my fault. Date of experience: October 31, 2024",4,Home
David,US,"Dec 6, 2024Verified","What I bought was a sun catcher to be a…What I bought was a sun catcher to be a Christmas gift.  It actually was more beautiful than I guess I expected.  And I'm sure will be a hit come Christmas morning!Date of experience: October 25, 2024",5,Home
George,US,"Dec 25, 2024Verified","It brings great joy...It brings great joy to my wife and Sister-in-Law as a reminder of their Mother.Date of experience: December 24, 2024",5,Home
Diana Krasowski,US,"Dec 30, 2024Verified","Delivered a great productDelivered a great product. Step daughter absolutely loved itDate of experience: November 18, 2024",5,Home
Phillip Norrish,AU,11 hours agoVerified,"Great product very professionalGreat product very professional Date of experience: December 02, 2024",5,Home
dhawblitzel,US,"Dec 18, 2024","Very poor serviceWhen I placed my order it said I would receive it by Dec 18.  It's now Dec 17 and it hasn't even begun production, and I'm now going to miss being able to give this as a Christmas gift.  I have emailed multiple times in the past week to cancel this order with no response.Date of experience: December 17, 2024",1,Home
Michelle Smith,CA,"Dec 30, 2024Verified","Scam Alert!Item was never received. I’ve emailed and called and the phone number is out of service. Refund my $67. It went from Canada post to China. I live in Canada. Initial order date on email is before I even ordered it. Scamming people is horrible. Date of experience: November 18, 2024",1,Home
Dakotah,CA,"Dec 14, 2024","TERRIBLE CUSTOMER SERVICESo far, I’m not pleased at all. I’ve sent emails and gone on the online chat feature. I ordered NOVEMBER 29th and still no response back and the phone # listed doesn’t work. the order was immediately taking out of my account. This is supposed to be a Christmas gift for my mother and I have no information on MY ORDER. I have no idea when it’s gonna be shipped or if it’ll be here on time. I am EXTREMELY upset over the customer service I am receiving. I ALSO PAID FOR EXPRESS SHIPPING…………I would like some sort of compensation for this incredibly DISSATISFYING experience.Date of experience: December 13, 2024",1,Home
claire swales,GB,6 days agoVerified,"Mother in law loves it. The blanket was of good quality and the…The blanket was of good quality and the image very clear. Date of experience: November 26, 2024",5,Home
Janel,US,"Dec 23, 2024","I can't rate much because I have not…I can't rate much because I have not gotten much. I ordered 3 blankets Dec 12th, 11 days ago. I got the order confirmation but nothing since. The website said 3-5days for production on blankets??Date of experience: December 12, 2024",1,Home
Cathleen Foreman,US,"Updated Dec 30, 2024","I ordered my children blankets with…I ordered my children blankets with their father that passed away in them.  Ordered Nov 26 emailed them to ask when it would be here and I hoped before Christmas.  No reply for them and it is Christmas Day and my children did not get the gift that would have meant so much to them.  Thanks for not giving them the gift from heaven.  Update as of today I still have not received my order. Plus no contact back from this so called company.  Guess I will be contacting my bank to dispute the charge now.Date of experience: December 24, 2024",1,Home
Jason storey,US,"Jan 4, 2025Verified","I am what I am and I love my dogsNothing aft all. Im a quite personal Date of experience: November 22, 2024",5,Home
Michael Armbrust,US,"Dec 24, 2024Verified","I was really contemplating what to rate…I was really contemplating what to rate this place.  I never actually received my order and it took 2 weeks of daily back and forth to get my money back.  So let's just say I give it a neutral ratingDate of experience: November 12, 2024",3,Home
leslie jarrell,US,"Jan 3, 2025Verified","Never received what I orderedNever received what I ordered. I’ve emailed and tried calling the phone number that isn’t legit. Have not heard back from them. Scammers I’m out $80 Date of experience: November 22, 2024",1,Home
Vera Hoppe,US,"Dec 28, 2024Verified","like the finished ornament but it took…like the finished ornament but it took more than 15 days to arriveDate of experience: November 16, 2024",4,Home
William,US,"Dec 20, 2024","Currently right now I’m not impressed…Currently right now I’m not impressed by this company. I ordered a blanket for my mother for Christmas. I have an order number, but I’ve been yet to receive any information regarding tracking the package. It’s been a week and still no tracking information. I purchased this for Christmas based on the guidelines. It said that it would be here within 5 to 7 days I paid for express shipping. I wouldn’t assume that it would’ve been here by now or I would have received a tracking number for my order. I don’t feel confident that I’m gonna receive this blanket at all. I’ve emailed the company twice. There is no way that you can contact them the telephone number doesn’t exist And the chat online you actually have to pay for what company does that so disappointed this would’ve been a perfect gift for my mother for Christmas. It’s been a long time since she has seen her parents, and I feel like this blanket would have given her some comfort and joyDate of experience: December 20, 2024",1,Home
Stuart ,GB,"Updated Dec 6, 2024","Placed an order last Monday 25/11Placed an order last Monday 25/11, received a confirmation email saying the order would be processed within 2-3 business days….. Heard nothing since and this company IGNORES emails sent, I will be raising a dispute with my bank as I am almost certain I won’t be getting an email back or my item which I ordered!! AVOID this company at all costs. NO email received after responding to this post!!!!Date of experience: November 25, 2024",1,Home
nikoladzin,JP,"Dec 17, 2024","Placed my order on December 2nd.Placed my order on December 2nd.Never get tracking number, just order confirmation.Order number is 90936Wrote multiple emails, never received any response from you…Regards,Nikola DzinovicDate of experience: December 17, 2024",1,Home
Nancy Green,US,"Dec 24, 2024Verified","Thank you for getting all my orders to…Thank you for getting all my orders to me in time for Christmas. The blankets look great. Will be ordering again. Date of experience: November 08, 2024",5,Home
Stacy Malara,US,"Dec 27, 2024","Shipped all the way from ChinaI ordered my products 1st week in December and the timeline in email from them states items would be shipped 4-10 day. Today is 12/27 and the rep told me it would be another 5-7 days. They really should make customers aware that items are being shipped all the way CHINA. The tracking they provide is in Chinese! Steer clear of the seller. Christmas gifts will be late if bought from them!Date of experience: December 27, 2024",1,Home
Cricket Fox,US,"Dec 12, 2024","Only received one item of TWO items orderedI ordered TWO ITEMS on November 22nd as Christmas gifts for a newly engaged family member.  One item was just delivered on Dec. 9, the second item was missing.  It has now been 19 days.  I have sent 4 emails to sunnyzone asking where my other order is, and have not received a single response.  I had ordered 6 items prior to these last 2 items since late October, and was delighted with the accuracy of the merchandise and wrote a complimentary reply stating that. I thought this business was the most honest of others who advertise, and would have given them 5 stars.  I've worked in law firms for the last 49 years, and am considering having them to look into this.  I'm so disappointed.Date of experience: November 22, 2024",3,Home
kevin Mccullagh,US,"Updated Dec 29, 2024Verified","Thieving Rat BastardsI never received the shipment and inapite of telling you thieving rat bastards TWICE (THAT MEANS TWO TIMES) you have yet to correct or even acknowledge the problem. UPDATE: They said the merch was ""on its way"".....well it's still not here! Buyer beware!Date of experience: October 31, 2024",1,Home
LaDana,US,"Dec 14, 2024","So so upset So far, I’m not pleased at all. I’ve sent emails and gone on the online chat feature. I ordered NOVEMBER 22nd and still no response back and the phone # listed doesn’t work. the order was immediately taking out of my account. This is supposed to be a Christmas gift for my daughter and I have no information on MY ORDER. I have no idea when it’s gonna be shipped or if it’ll be here on time. I am EXTREMELY upset over the customer service I am receiving. I ALSO PAID FOR EXPRESS SHIPPING…………I would like some sort of compensation for this incredibly DISSATISFYING experienceI am just so so upset. Guess I’ll file fraudulent charge with my bank and now there’s no time to order from anyone else. Date of experience: December 14, 2024",1,Home
Jim Walker,GB,"Dec 3, 2024","Placed an order on 15/11/24 then…Placed an order on 15/11/24 then received an email on 25/11/24 to say due to shipping problems my order has been delayed. Sent numerous emails since to ask when can I expect delivery but no one has responded to any of my emails which I find very disrespectful. I am beginning to think this site is a scam.Date of experience: December 03, 2024",1,Home
Barry,GB,2 days agoVerified,"Excellent quality itemExcellent quality item, exactly as described.Date of experience: November 29, 2024",5,Home
hoagies hoagies,US,"Dec 26, 2024","NO BLANKET OFF SALEOff of facebook they sell the blanket for 63.99.   My son just died so the picture is of him holding his sons.  I paid for 2 blankets, one for each child.  Long time to get order and then after weeks of waiting, I got ONE blanket not the 2 I paid for.  CANNOT GET ANY RESPONSE FROM THE COMPANY.  THE PHONE NUMBER IS NOT A WORKING NUMBER.Date of experience: December 22, 2024",2,Home
Jeanne Joers,US,"Dec 12, 2024Verified","I ordered what I wanted and held my…I ordered what I wanted and held my breath. I have it now and it is exactly what I ordered. Delivery was acceptable and I couldn’t have expected more. It’s a Christmas gift and I know he’ll love it.Date of experience: October 31, 2024",5,Home
Isabel,GB,"Dec 6, 2024","Bad Customer Service…After several Emails asking for a delivery update I had one that said they had a logistics problem and nothing more. I know I am in the UK but  waiting over a month for an item is excessive especially as I can get one from China in less than a week.   The item is supposed to be a gift for my son. very disappointed that they are not responding to my requests,Date of experience: December 06, 2024",1,Home
Mary-Jane French,GB,"Dec 12, 2024Verified","Really pleased myself can’t say much…Really pleased myself can’t say much more as it’s a Christmas surprise for my partner Date of experience: October 31, 2024",5,Home
Dana D.,US,"Dec 20, 2024Verified","Quality was GREAT!Fun to Order when you can pick so many elements of the personal sign!Date of experience: November 06, 2024",5,Home
Miss Morris,SE,"Updated Dec 5, 2024","Item ordered but not receivedI have ordered a picture for my daughters for Christmas, the following day I got a reply to say that i wouild be despatched soom, then the day after that you sent me a mail to advise you have had a logistics problem. I have emailed you twice and no response, but you are ablle to send marketing emails from the same email address so someone must be monitoring the mail. I would like to know when this will despatch or I will seek to get my money back and buy elsewhere.I have changed my stars from 1 to 3 due to the despatch note for the item being sent after my review and the claim for myu money back via PayPal.All unnecessary if you had just responded to my first email.Date of experience: December 04, 2024",3,Home
Angela Anthony,US,"Dec 18, 2024Verified","Perfect gift for my father!This gift turned out better than expected and the recipient, my father, was thrilled!  The personalization was perfect and the speed of delivery next to none for a personalized gift!Date of experience: November 06, 2024",5,Home
Kathy Nelson,US,"Dec 23, 2024Verified","The blanket was wonderfulThe blanket was wonderful, just expected it to be bigger. Should have looked at the sizesDate of experience: November 11, 2024",4,Home
Fsuever,US,"Dec 6, 2024","Ordered 2 blankets on Nov the 21st from…Ordered 2 blankets on Nov the 21st from them and I've emailed them with no response. No tracking has been sent to me no one responding so $95 down the drain. But I will be reaching out to the Better Business Bureau and reporting it. I'm sure I'll get a generated response here just like everyone else and that's all the BOT will do.Date of experience: December 06, 2024",1,Home
Gary Langlois,GB,"Dec 19, 2024Verified","The cushions were ok butThe cushions were ok but, delivery wasn’t good if I’m honest, if I’d known they were coming from China I wouldn’t have bought if I’m honest, sorryDate of experience: November 07, 2024",2,Home
Bliss Unlimited,US,"Dec 19, 2024","I have tried to email and contact…I have tried to email and contact multiple times with no response I can't track my package this is not a good service makes me think I got scammed Date of experience: December 19, 2024",1,Home
Sandra,US,"Jan 1, 2025Verified","The product received was as expected!The product received was as expected!Date of experience: November 19, 2024",5,Home
Miss Mandy Holdsworth,GB,"Jan 3, 2025Verified","To get wate I asked for When I got my order they were great and I am very happy with them Date of experience: November 22, 2024",5,Home
Steve  Angell,GG,"Dec 27, 2024Verified","Sign itself is good but it said Craig…Sign itself is good but it said Craig instead of Craig’s, which was disappointing.Date of experience: November 15, 2024",3,Home
Vicki,US,"Dec 6, 2024Verified","The Signs Are Awesome!The two signs I bought were perfect, exactly as the photo showed. However, the stain glass ornament is just a PICTURE of stain glass and looks fake. That's why I gave it 4 stars. But overall, I liked the products!Date of experience: October 25, 2024",4,Home
Cliffy,US,"Dec 18, 2024Verified","PerfectPerfect! Item as described and expected. Quick shipping and well packed.Date of experience: November 06, 2024",5,Home
Shirley Bee,US,"Dec 13, 2024","I ordered a blanket of my dad‘s dog…I ordered a blanket of my dad‘s dog that just passed away from cancer a few weeks ago and when I got the blanket, it was more the size of a towel and the picture of the dog was just a black blob. You couldn’t even tell who the dog was. Very disappointed I don’t recommend this blanket.Date of experience: November 02, 2024",1,Home
emma tyler,GB,"Updated Dec 28, 2024","Can someone please review my latest…I initially gave a 1 star review as there was absolutely no contact with a wrong order sent until I left a review which is sad as now it is sorted the product is actually really good. If the contact had been better the number of stars would have been alsoCan someone please review my latest emails. Wrong order delivered and I would really like the one I ordered. The replies to emails seem very hit and miss. Date of experience: December 06, 2024",3,Home
This place sucks,US,"Dec 6, 2024","If I could give a zero I would!!I purchased a canvas print of my family and NOTHING lines up. The hair is off and you can see the persons outline, the shirts, and pants are also off. I wrote the company and they said is “meets their quality standards”. They must have the lowest standards of any company in the world. I hope no one EVER buys another thing from this company. Date of experience: December 05, 2024",1,Home
Leslie Jarrell,US,"Updated Dec 5, 2024","Don’t think there for real Ordered a photo to be printed on canvas. Something came but it wasn’t what I ordered. Phone number on their website does NOT work and no one has emailed me back to help resolve my problem. I believe it to be a scam. Update- the sunny zone sent a reply when they saw this review simply apologizing but has don’t nothing to rectify the problem. They asked for a photo of what I received, which I immediately did. NOTHING from them. I still think it’s a scam Buyers beware Date of experience: December 03, 2024",1,Home
Russ Thongs,US,"Dec 10, 2024","Bad customer serviceI have sent several e-mails on status of an order I placed almost a month ago with no information or email back. I cannot contact them and they will not respond via email. Scam?Date of experience: November 16, 2024",2,Home
Tommy Brennan,US,6 days agoVerified,"I have never recieved my product…I have never recieved my product !?!?!?!I want a return of my money !!!!Scam !Date of experience: November 26, 2024",1,Home
Stevie Barry,GB,"Dec 2, 2024","Still waiting for my orderI cannot find my order number or confirmation email. I still have not recieved my order and it's been over 4 weeks!! I can't request a refund with no order number and was never emailed but it's come out of my bank! I'm furiousDate of experience: November 15, 2024",1,Home
LAWANDA KOENIG Koenig,US,"Dec 18, 2024Verified","The best items The item was just as described! Fast shipping!! I will buy from again! Thank you for a great experience!!Date of experience: November 04, 2024",5,Home
Dawnus George,US,"Dec 3, 2024Verified","Butt HutGreat gift for my granddaughter and great grandson who are raising chickens and selling eggs.  Date of experience: October 21, 2024",5,Home
Toni Sorge,US,5 days agoVerified,"It took a lot longer than I thought but…It took a lot longer than I thought but I’m ok .  The photo was cut off abit on my puppy ear.Date of experience: November 26, 2024",3,Home
Gillian Carter,GB,"Dec 3, 2024","I ordered a personalised fleece throw…I ordered a personalised fleece throw on 12th November for my daughter for Christmas. Upon receiving the item I was absolutely shocked at the quality of the item, without being rude it looks cheap and tacky the label is stitched on the wrong side of the throw and looks ridiculous. I paid a total of £51.00 for this and would have expected a much better quality Item for the price. I have emailed the company twice to try and return the item as that is not what I was expecting at all, the print should have had Robbins on it but has pink parrots on it. I have had no response whatsoever from them I am so upset as I cannot give that to my daughter for a Christmas gift.  It is appalling customer service to not reply to your customers. I will not buy from this company again. Date of experience: December 02, 2024",1,Home
Mikael Dahlqvist,SE,"Jan 1, 2025Verified","its loking god on the wall and the…its loking god on the wall and the quallity sems fineDate of experience: November 19, 2024",5,Home
Linda Holdforth,CA,"Dec 31, 2024Verified","Your product was wonderful,our friend…Your product was wonderful,our friend loved it.Date of experience: November 18, 2024",5,Home
Jules,CA,"Dec 3, 2024","I’m still hopefulI’m still hopeful. I received an email saying delay with my order. I have sent 4 emails asking for eta and someone to reach out to me. Not one response. I’m hoping that my order is delivered (or money refunded) but won’t be ordering from them again Date of experience: November 18, 2024",2,Home
Mrs Glynis Southall ,GB,5 days agoVerified,"Lovely item great serviceDate of experience: November 26, 2024",5,Home
Sonny Pearson,GB,"Dec 3, 2024","I’ve had an email saying there is a…I’ve had an email saying there is a delay in my order, I’ve had no email confirmation no order number or anything to even prove I’ve made an order. I want to know where my order is as I’ve ordered this for a Christmas present.  If it will not be here in time then I would like a refund.  I have emailed you and had no response.  Date of experience: December 03, 2024",1,Home
Clyde Christian,US,"Dec 23, 2024","I have not received my item contact…I have not received my item contact them no working and it’s been over three weeks I will have to take legal action against because I didn’t receive confirmation number or anything and I have emailed them numerous of timesDate of experience: December 09, 2024",1,Home
Genevieve H Gould,CA,4 days agoVerified,"Excellent I love it. Good quality. Will worth it. Date of experience: November 27, 2024",5,Home
Franklin Gomez,US,"Dec 3, 2024","I have been emailing you all about…I have been emailing you all about order #87987 that was ordered in November and can’t get a response as to why it says it’s still being prepared when it should have shipped by now.Date of experience: November 14, 2024",1,Home
Yvonne Briggs,US,"Dec 14, 2024Verified","Ordered-rec’d in timely manner..I like…Ordered-rec’d in timely manner..I like the product came out beautiful..Date of experience: November 01, 2024",5,Home
Kathy Briney,US,"Dec 13, 2024Verified","I have tried to return the products…I have tried to return the products because they are not what I expected and you have never returned my request.  I have sent you all the information!!!!!!!!!!Date of experience: October 31, 2024",1,Home
Stan Chin,US,"Dec 12, 2024","I ordered two blankets on Nov 30I ordered two blankets on Nov 30. 2024. The acknowledging receipt came to me in Russian . Now it ships from China from a company in Wyoming. Feels fishy. The last time I ordered something that came out of China which was Oct 2023, still hasn't arrivedDate of experience: November 30, 2024",2,Home
Andrew Howes,GB,"Dec 19, 2024Verified","Excellent productExcellent product, it made a good present and was well received. Date of experience: November 06, 2024",5,Home
Brittany Paige,US,"Dec 2, 2024","It has been over 2 weeks since i placed…It has been over 2 weeks since i placed my order and i have yet to receive any tracking information and can’t even get a email back. 0/10 customer service Date of experience: November 15, 2024",1,Home
Vanessa Kirkley,GB,6 days agoVerified,"Brilliant fleece blanket loved itBrilliant fleece blanket loved it Date of experience: November 26, 2024",5,Home
Brett Dailey,US,6 days agoVerified,"On timeOn time, no issues. Wife loved itDate of experience: November 25, 2024",5,Home
Judy,US,"Dec 13, 2024Verified","It takes a while to receive them but…It takes a while to receive them but they are so cute and well made! I’m waiting for my third sign to arrive. Date of experience: October 31, 2024",5,Home
Lisa Horton,US,"Dec 3, 2024Verified","My friend loves this signMy friend loves this sign! She just started raising chickens so the sign is perfect!Date of experience: October 21, 2024",5,Home
Patty,US,"Jan 2, 2025Verified","I did not receive itI did not receive it! You don’t seem to get it! And I will be getting a refund on my visa! What crooks you areDate of experience: November 21, 2024",1,Home
Karen Myslinski,US,"Dec 25, 2024Verified","The ornament was beautifulThe ornament was beautiful, but the names were so small. You couldn’t even read them.Date of experience: November 12, 2024",2,Home
Mrs  Lorna Godfrey,GB,"Dec 5, 2024","I am waiting for a orderI am waiting for a order, sent emails no answer to them, it was a special gift for someone that has lost her husbandDate of experience: December 05, 2024",1,Home
April Simper,US,"Dec 11, 2024Verified","Easy to orderEasy to order.  Too little over 3 weeks to get as shipping is from overseas.   When the recipient received the blanket it is small and  very thin.Date of experience: October 29, 2024",3,Home
Bettina Perkins,US,"Dec 24, 2024Verified","It didn’t arrive when it said it was…It didn’t arrive when it said it was going to and I didn’t have it for the birthday party I bought it for.Date of experience: November 12, 2024",1,Home
Anna Levina,US,"Dec 28, 2024Verified","The package has been late and size is…wrongThe package has been late and size is wrong Promises promises liarsDate of experience: November 16, 2024",1,Home
Damien Kreil,US,"Dec 4, 2024Verified","Amazing gift. I don't have the gift in question, my fiancee does. She was overjoyed with the result of the product. Date of experience: October 23, 2024",5,Home
Sandra Eaton,US,"Dec 28, 2024Verified","Beautiful pillow my cousins loved it.Beautiful pillow my cousins loved it. Date of experience: November 15, 2024",5,Home
Holly Hill,US,"Dec 3, 2024Verified","Loved our sign we purchasedLoved our sign we purchased. Would purchase from this company again.Date of experience: October 21, 2024",5,Home
John Knight,US,3 days agoVerified,"Small crappy sign wouldn’t buy again waste of money Crappy little sign don’t waste your money Date of experience: November 29, 2024",1,Home
Jayne Payne,GB,"Dec 13, 2024Verified","Christmas presentSmaller than expected but still pleasedDate of experience: October 31, 2024",5,Home
Marco Van Vulpen,NL,"Dec 12, 2024Verified","Great productGreat product, good materials used. And quick deliveryDate of experience: October 31, 2024",5,Home
Rita,CA,"Dec 10, 2024Verified","You did a beautiful job on the glass…You did a beautiful job on the glass picture of the dogs.  My son loved itDate of experience: October 28, 2024",5,Home
Cheri H.,US,"Dec 19, 2024Verified","Great personalized gifts!Great, unique personalized gifts! Good quality.Date of experience: November 06, 2024",5,Home
Diane Szathmary,US,"Dec 20, 2024Verified","Absolutely love ❤️ my blanket.Date of experience: November 08, 2024",5,Home
Trisha Forsythe,US,"Dec 18, 2024","No response for missing item I ordered a mug on 12/5 for a secret Santa gift at work which is in 2 days. I have sent 3 emails with no response and tried to call the number which doesn’t work. Very unhappy!Date of experience: December 05, 2024",1,Home
Patricia,GB,"Dec 23, 2024Verified","Love my blanketLove my blanket. I will cherish it always.Date of experience: November 11, 2024",5,Home
Jeffrey Hembury,US,"Dec 23, 2024Verified","Good quality. Product is good quality. Looks like the picture provided. Date of experience: November 11, 2024",4,Home
Renee Cook,US,"Dec 25, 2024Verified","PerfectIt looks great and I know my son inlaw will love it.Date of experience: November 13, 2024",5,Home
Ronald Holliday,US,"Dec 13, 2024Verified","Grandaughter ceramicIt was a nice gift. Tray for grandaughter with her name & birth flower.Date of experience: October 30, 2024",5,Home
Debbie Gray,US,"Dec 31, 2024Verified","The sign was everything I was hoping…The sign was everything I was hoping for!Date of experience: November 18, 2024",5,Home
Dean Hirst,GB,5 days agoVerified,"Took awhile to arriveTook awhile to arrive Date of experience: November 26, 2024",1,Home
Carol Hornberger,US,"Dec 20, 2024Verified","It turned out beautiful.It turned out beautiful. Date of experience: November 07, 2024",5,Home
Andrea Becker,US,"Dec 27, 2024Verified","Very well packedVery well packed. Got item pretty quickly. I know my nil will love it!Date of experience: November 15, 2024",5,Home
Sean Reilly,AU,"Dec 30, 2024Verified","Ideal present for my brother and S-I-L.Date of experience: November 18, 2024",5,Home
Tom zappulla,US,"Dec 3, 2024Verified","Excellent productExcellent product.  Very happy with itVery fast shipping. Date of experience: October 21, 2024",5,Home
Anthony DiPrima,US,"Dec 30, 2024Verified","a nice gift that will bring a smile to…a nice gift that will bring a smile to many faces Date of experience: November 18, 2024",5,Home
Catrina Rippon,AU,"Dec 30, 2024Verified","True to advertisingTrue to advertising Date of experience: November 18, 2024",5,Home
